episode_id,regime,risk_score_start,leadership_state,start_decision_date,end_decision_date,start_execution_date,end_execution_date,months,strategy_id,switch_mode,episode_return,episode_maximum_drawdown,episode_excess_vs_global,episode_excess_vs_equal_pool,m2_minus_global,cash_minus_risky,sample_status
R3_ISOLATED_LEADERSHIP-004,R3_ISOLATED_LEADERSHIP,2.0,LEADERSHIP_STRONG,2018-04-30,2018-04-30,2018-05-01,2018-05-01,1,M2_TOP7_CASH0_100,STATIC_OR_NOT_APPLICABLE,0.021100751421037733,0.0,-0.018641053413792852,-0.01812679240615256,-0.018641053413792852,-0.03935758194469097,INSUFFICIENT_REGIME_SAMPLE
R3_ISOLATED_LEADERSHIP-004,R3_ISOLATED_LEADERSHIP,2.0,LEADERSHIP_STRONG,2018-04-30,2018-04-30,2018-05-01,2018-05-01,1,M2_TOP7_CASH0_25_CASH75,STATIC_OR_NOT_APPLICABLE,0.005453157621789773,0.0,-0.03428864721304081,-0.03377438620540052,-0.018641053413792852,-0.03935758194469097,INSUFFICIENT_REGIME_SAMPLE
R3_ISOLATED_LEADERSHIP-004,R3_ISOLATED_LEADERSHIP,2.0,LEADERSHIP_STRONG,2018-04-30,2018-04-30,2018-05-01,2018-05-01,1,M2_TOP7_CASH0_50_CASH50,STATIC_OR_NOT_APPLICABLE,0.010667760243308733,0.0,-0.029074044591521853,-0.02855978358388156,-0.018641053413792852,-0.03935758194469097,INSUFFICIENT_REGIME_SAMPLE
R3_ISOLATED_LEADERSHIP-004,R3_ISOLATED_LEADERSHIP,2.0,LEADERSHIP_STRONG,2018-04-30,2018-04-30,2018-05-01,2018-05-01,1,M2_TOP7_CASH0_75_CASH25,STATIC_OR_NOT_APPLICABLE,0.015884512723587374,0.0,-0.02385729211124321,-0.023343031103602918,-0.018641053413792852,-0.03935758194469097,INSUFFICIENT_REGIME_SAMPLE
R3_ISOLATED_LEADERSHIP-004,R3_ISOLATED_LEADERSHIP,2.0,LEADERSHIP_STRONG,2018-04-30,2018-04-30,2018-05-01,2018-05-01,1,EQUAL_WEIGHT_OPPORTUNITY_POOL,STATIC_OR_NOT_APPLICABLE,0.03922754382719029,0.0,-0.0005142610076402931,0.0,-0.018641053413792852,-0.03935758194469097,INSUFFICIENT_REGIME_SAMPLE
R3_ISOLATED_LEADERSHIP-004,R3_ISOLATED_LEADERSHIP,2.0,LEADERSHIP_STRONG,2018-04-30,2018-04-30,2018-05-01,2018-05-01,1,ACTUAL_GBP_CASH,STATIC_OR_NOT_APPLICABLE,0.0003842228901396183,0.0,-0.03935758194469097,-0.038843320937050674,-0.018641053413792852,-0.03935758194469097,INSUFFICIENT_REGIME_SAMPLE
R2_LEADERSHIP_RISK_ON-005,R2_LEADERSHIP_RISK_ON,1.0,LEADERSHIP_STRONG,2018-05-31,2018-09-28,2018-06-01,2018-10-01,5,GLOBAL_0_M2_100,STATIC_OR_NOT_APPLICABLE,-0.03859577753566734,-0.0879012385218273,-0.03786540626360402,0.022493897825820452,-0.03786540626360402,0.003243640776262935,REGIME_SAMPLE_SUFFICIENT
R2_LEADERSHIP_RISK_ON-005,R2_LEADERSHIP_RISK_ON,1.0,LEADERSHIP_STRONG,2018-05-31,2018-09-28,2018-06-01,2018-10-01,5,GLOBAL_100,STATIC_OR_NOT_APPLICABLE,-0.0007303712720633238,-0.06948537746542749,0.0,0.06035930408942447,-0.03786540626360402,0.003243640776262935,REGIME_SAMPLE_SUFFICIENT
R2_LEADERSHIP_RISK_ON-005,R2_LEADERSHIP_RISK_ON,1.0,LEADERSHIP_STRONG,2018-05-31,2018-09-28,2018-06-01,2018-10-01,5,GLOBAL_25_CASH75,STATIC_OR_NOT_APPLICABLE,0.00227107887517497,-0.01660821805400181,0.0030014501472382937,0.06336075423666276,-0.03786540626360402,0.003243640776262935,REGIME_SAMPLE_SUFFICIENT
R2_LEADERSHIP_RISK_ON-005,R2_LEADERSHIP_RISK_ON,1.0,LEADERSHIP_STRONG,2018-05-31,2018-09-28,2018-06-01,2018-10-01,5,GLOBAL_50_CASH50,STATIC_OR_NOT_APPLICABLE,0.001682163753428112,-0.03427865575457545,0.0024125350254914357,0.0627718391149159,-0.03786540626360402,0.003243640776262935,REGIME_SAMPLE_SUFFICIENT
R2_LEADERSHIP_RISK_ON-005,R2_LEADERSHIP_RISK_ON,1.0,LEADERSHIP_STRONG,2018-05-31,2018-09-28,2018-06-01,2018-10-01,5,GLOBAL_50_M2_25_CASH25,STATIC_OR_NOT_APPLICABLE,-0.009185165409921314,-0.05654155903107583,-0.00845479413785799,0.05190450995156648,-0.03786540626360402,0.003243640776262935,REGIME_SAMPLE_SUFFICIENT
R2_LEADERSHIP_RISK_ON-005,R2_LEADERSHIP_RISK_ON,1.0,LEADERSHIP_STRONG,2018-05-31,2018-09-28,2018-06-01,2018-10-01,5,GLOBAL_50_M2_50,STATIC_OR_NOT_APPLICABLE,-0.019992925686160512,-0.0785877693818412,-0.01926255441409719,0.04109674967532728,-0.03786540626360402,0.003243640776262935,REGIME_SAMPLE_SUFFICIENT
R2_LEADERSHIP_RISK_ON-005,R2_LEADERSHIP_RISK_ON,1.0,LEADERSHIP_STRONG,2018-05-31,2018-09-28,2018-06-01,2018-10-01,5,GLOBAL_75_CASH25,STATIC_OR_NOT_APPLICABLE,0.0006600155409539621,-0.05191330412071882,0.0013903868130172858,0.061749690902441756,-0.03786540626360402,0.003243640776262935,REGIME_SAMPLE_SUFFICIENT
R2_LEADERSHIP_RISK_ON-005,R2_LEADERSHIP_RISK_ON,1.0,LEADERSHIP_STRONG,2018-05-31,2018-09-28,2018-06-01,2018-10-01,5,GLOBAL_75_M2_10_CASH15,STATIC_OR_NOT_APPLICABLE,-0.004145211362616141,-0.06093183296327731,-0.0034148400905528176,0.05694446399887165,-0.03786540626360402,0.003243640776262935,REGIME_SAMPLE_SUFFICIENT
R2_LEADERSHIP_RISK_ON-005,R2_LEADERSHIP_RISK_ON,1.0,LEADERSHIP_STRONG,2018-05-31,2018-09-28,2018-06-01,2018-10-01,5,GLOBAL_75_M2_25,STATIC_OR_NOT_APPLICABLE,-0.010693094807007753,-0.0741526225550665,-0.009962723534944429,0.05039658055448004,-0.03786540626360402,0.003243640776262935,REGIME_SAMPLE_SUFFICIENT
R2_LEADERSHIP_RISK_ON-005,R2_LEADERSHIP_RISK_ON,1.0,LEADERSHIP_STRONG,2018-05-31,2018-09-28,2018-06-01,2018-10-01,5,GLOBAL_90_M2_10,STATIC_OR_NOT_APPLICABLE,-0.005085772376863917,-0.07149008585670769,-0.004355401104800594,0.05600390298462388,-0.03786540626360402,0.003243640776262935,REGIME_SAMPLE_SUFFICIENT
R2_LEADERSHIP_RISK_ON-005,R2_LEADERSHIP_RISK_ON,1.0,LEADERSHIP_STRONG,2018-05-31,2018-09-28,2018-06-01,2018-10-01,5,M2_TOP7_CASH0_100,STATIC_OR_NOT_APPLICABLE,-0.03859577753566734,-0.0879012385218273,-0.03786540626360402,0.022493897825820452,-0.03786540626360402,0.003243640776262935,REGIME_SAMPLE_SUFFICIENT
R2_LEADERSHIP_RISK_ON-005,R2_LEADERSHIP_RISK_ON,1.0,LEADERSHIP_STRONG,2018-05-31,2018-09-28,2018-06-01,2018-10-01,5,M2_TOP7_CASH0_25_CASH75,STATIC_OR_NOT_APPLICABLE,-0.007451162690584767,-0.021355033767233134,-0.0067207914185214435,0.05363851267090303,-0.03786540626360402,0.003243640776262935,REGIME_SAMPLE_SUFFICIENT
R2_LEADERSHIP_RISK_ON-005,R2_LEADERSHIP_RISK_ON,1.0,LEADERSHIP_STRONG,2018-05-31,2018-09-28,2018-06-01,2018-10-01,5,M2_TOP7_CASH0_50_CASH50,STATIC_OR_NOT_APPLICABLE,-0.017274921427683054,-0.043297506062537905,-0.01654455015561973,0.04381475393380474,-0.03786540626360402,0.003243640776262935,REGIME_SAMPLE_SUFFICIENT
R2_LEADERSHIP_RISK_ON-005,R2_LEADERSHIP_RISK_ON,1.0,LEADERSHIP_STRONG,2018-05-31,2018-09-28,2018-06-01,2018-10-01,5,M2_TOP7_CASH0_75_CASH25,STATIC_OR_NOT_APPLICABLE,-0.02757153022430181,-0.06536575148553314,-0.026841158952238486,0.033518145137185984,-0.03786540626360402,0.003243640776262935,REGIME_SAMPLE_SUFFICIENT
R2_LEADERSHIP_RISK_ON-005,R2_LEADERSHIP_RISK_ON,1.0,LEADERSHIP_STRONG,2018-05-31,2018-09-28,2018-06-01,2018-10-01,5,EQUAL_WEIGHT_OPPORTUNITY_POOL,STATIC_OR_NOT_APPLICABLE,-0.061089675361487794,-0.08236687838068424,-0.06035930408942447,0.0,-0.03786540626360402,0.003243640776262935,REGIME_SAMPLE_SUFFICIENT
R2_LEADERSHIP_RISK_ON-005,R2_LEADERSHIP_RISK_ON,1.0,LEADERSHIP_STRONG,2018-05-31,2018-09-28,2018-06-01,2018-10-01,5,ACTUAL_GBP_CASH,STATIC_OR_NOT_APPLICABLE,0.002513269504199611,0.0,0.003243640776262935,0.0636029448656874,-0.03786540626360402,0.003243640776262935,REGIME_SAMPLE_SUFFICIENT
R1_BROAD_RISK_ON-006,R1_BROAD_RISK_ON,0.0,LEADERSHIP_WEAK,2018-10-31,2018-10-31,2018-11-01,2018-11-01,1,GLOBAL_0_M2_100,STATIC_OR_NOT_APPLICABLE,0.02515723231298672,0.0,-0.009073490064891221,-0.00836157290943218,-0.009073490064891221,-0.03361755635333141,INSUFFICIENT_REGIME_SAMPLE
R1_BROAD_RISK_ON-006,R1_BROAD_RISK_ON,0.0,LEADERSHIP_WEAK,2018-10-31,2018-10-31,2018-11-01,2018-11-01,1,GLOBAL_100,STATIC_OR_NOT_APPLICABLE,0.03423072237787794,0.0,0.0,0.0007119171554590409,-0.009073490064891221,-0.03361755635333141,INSUFFICIENT_REGIME_SAMPLE
R1_BROAD_RISK_ON-006,R1_BROAD_RISK_ON,0.0,LEADERSHIP_WEAK,2018-10-31,2018-10-31,2018-11-01,2018-11-01,1,GLOBAL_25_CASH75,STATIC_OR_NOT_APPLICABLE,0.008989348289411003,0.0,-0.02524137408846694,-0.024529456933007898,-0.009073490064891221,-0.03361755635333141,INSUFFICIENT_REGIME_SAMPLE
R1_BROAD_RISK_ON-006,R1_BROAD_RISK_ON,0.0,LEADERSHIP_WEAK,2018-10-31,2018-10-31,2018-11-01,2018-11-01,1,GLOBAL_50_CASH50,STATIC_OR_NOT_APPLICABLE,0.017389776925384348,0.0,-0.016840945452493594,-0.016129028297034553,-0.009073490064891221,-0.03361755635333141,INSUFFICIENT_REGIME_SAMPLE
R1_BROAD_RISK_ON-006,R1_BROAD_RISK_ON,0.0,LEADERSHIP_WEAK,2018-10-31,2018-10-31,2018-11-01,2018-11-01,1,GLOBAL_50_M2_25_CASH25,STATIC_OR_NOT_APPLICABLE,0.023440422001504313,0.0,-0.01079030037637363,-0.010078383220914588,-0.009073490064891221,-0.03361755635333141,INSUFFICIENT_REGIME_SAMPLE
R1_BROAD_RISK_ON-006,R1_BROAD_RISK_ON,0.0,LEADERSHIP_WEAK,2018-10-31,2018-10-31,2018-11-01,2018-11-01,1,GLOBAL_50_M2_50,STATIC_OR_NOT_APPLICABLE,0.02961502726963139,0.0,-0.004615695108246554,-0.0039037779527875127,-0.009073490064891221,-0.03361755635333141,INSUFFICIENT_REGIME_SAMPLE
R1_BROAD_RISK_ON-006,R1_BROAD_RISK_ON,0.0,LEADERSHIP_WEAK,2018-10-31,2018-10-31,2018-11-01,2018-11-01,1,GLOBAL_75_CASH25,STATIC_OR_NOT_APPLICABLE,0.02579859209842006,0.0,-0.008432130279457883,-0.0077202131239988425,-0.009073490064891221,-0.03361755635333141,INSUFFICIENT_REGIME_SAMPLE
R1_BROAD_RISK_ON-006,R1_BROAD_RISK_ON,0.0,LEADERSHIP_WEAK,2018-10-31,2018-10-31,2018-11-01,2018-11-01,1,GLOBAL_75_M2_10_CASH15,STATIC_OR_NOT_APPLICABLE,0.028148089250359165,0.0,-0.006082633127518777,-0.005370715972059736,-0.009073490064891221,-0.03361755635333141,INSUFFICIENT_REGIME_SAMPLE
R1_BROAD_RISK_ON-006,R1_BROAD_RISK_ON,0.0,LEADERSHIP_WEAK,2018-10-31,2018-10-31,2018-11-01,2018-11-01,1,GLOBAL_75_M2_25,STATIC_OR_NOT_APPLICABLE,0.03185467035951395,0.0,-0.0023760520183639944,-0.0016641348629049535,-0.009073490064891221,-0.03361755635333141,INSUFFICIENT_REGIME_SAMPLE
R1_BROAD_RISK_ON-006,R1_BROAD_RISK_ON,0.0,LEADERSHIP_WEAK,2018-10-31,2018-10-31,2018-11-01,2018-11-01,1,GLOBAL_90_M2_10,STATIC_OR_NOT_APPLICABLE,0.03319928779131187,0.0,-0.0010314345865660712,-0.00031951743110703035,-0.009073490064891221,-0.03361755635333141,INSUFFICIENT_REGIME_SAMPLE
R1_BROAD_RISK_ON-006,R1_BROAD_RISK_ON,0.0,LEADERSHIP_WEAK,2018-10-31,2018-10-31,2018-11-01,2018-11-01,1,M2_TOP7_CASH0_100,STATIC_OR_NOT_APPLICABLE,0.02515723231298672,0.0,-0.009073490064891221,-0.00836157290943218,-0.009073490064891221,-0.03361755635333141,INSUFFICIENT_REGIME_SAMPLE
R1_BROAD_RISK_ON-006,R1_BROAD_RISK_ON,0.0,LEADERSHIP_WEAK,2018-10-31,2018-10-31,2018-11-01,2018-11-01,1,M2_TOP7_CASH0_25_CASH75,STATIC_OR_NOT_APPLICABLE,0.006649711969819672,0.0,-0.02758101040805827,-0.02686909325259923,-0.009073490064891221,-0.03361755635333141,INSUFFICIENT_REGIME_SAMPLE
R1_BROAD_RISK_ON-006,R1_BROAD_RISK_ON,0.0,LEADERSHIP_WEAK,2018-10-31,2018-10-31,2018-11-01,2018-11-01,1,M2_TOP7_CASH0_50_CASH50,STATIC_OR_NOT_APPLICABLE,0.012817806985021107,0.0,-0.021412915392856835,-0.020700998237397794,-0.009073490064891221,-0.03361755635333141,INSUFFICIENT_REGIME_SAMPLE
R1_BROAD_RISK_ON-006,R1_BROAD_RISK_ON,0.0,LEADERSHIP_WEAK,2018-10-31,2018-10-31,2018-11-01,2018-11-01,1,M2_TOP7_CASH0_75_CASH25,STATIC_OR_NOT_APPLICABLE,0.01898813871422167,0.0,-0.015242583663656273,-0.014530666508197232,-0.009073490064891221,-0.03361755635333141,INSUFFICIENT_REGIME_SAMPLE
R1_BROAD_RISK_ON-006,R1_BROAD_RISK_ON,0.0,LEADERSHIP_WEAK,2018-10-31,2018-10-31,2018-11-01,2018-11-01,1,EQUAL_WEIGHT_OPPORTUNITY_POOL,STATIC_OR_NOT_APPLICABLE,0.0335188052224189,0.0,-0.0007119171554590409,0.0,-0.009073490064891221,-0.03361755635333141,INSUFFICIENT_REGIME_SAMPLE
R1_BROAD_RISK_ON-006,R1_BROAD_RISK_ON,0.0,LEADERSHIP_WEAK,2018-10-31,2018-10-31,2018-11-01,2018-11-01,1,ACTUAL_GBP_CASH,STATIC_OR_NOT_APPLICABLE,0.0006131660245465298,0.0,-0.03361755635333141,-0.03290563919787237,-0.009073490064891221,-0.03361755635333141,INSUFFICIENT_REGIME_SAMPLE
R2_LEADERSHIP_RISK_ON-007,R2_LEADERSHIP_RISK_ON,0.0,LEADERSHIP_STRONG,2018-11-30,2018-11-30,2018-12-03,2018-12-03,1,GLOBAL_0_M2_100,STATIC_OR_NOT_APPLICABLE,-0.053310872578441804,0.0,0.025134357103537064,0.0133262981547011,0.025134357103537064,0.07902116854719132,REGIME_SAMPLE_SUFFICIENT
R2_LEADERSHIP_RISK_ON-007,R2_LEADERSHIP_RISK_ON,0.0,LEADERSHIP_STRONG,2018-11-30,2018-11-30,2018-12-03,2018-12-03,1,GLOBAL_100,STATIC_OR_NOT_APPLICABLE,-0.07844522968197887,0.0,0.0,-0.011808058948835964,0.025134357103537064,0.07902116854719132,REGIME_SAMPLE_SUFFICIENT
R2_LEADERSHIP_RISK_ON-007,R2_LEADERSHIP_RISK_ON,0.0,LEADERSHIP_STRONG,2018-11-30,2018-11-30,2018-12-03,2018-12-03,1,GLOBAL_25_CASH75,STATIC_OR_NOT_APPLICABLE,-0.019224447463036087,0.0,0.05922078221894278,0.047412723270106816,0.025134357103537064,0.07902116854719132,REGIME_SAMPLE_SUFFICIENT
R2_LEADERSHIP_RISK_ON-007,R2_LEADERSHIP_RISK_ON,0.0,LEADERSHIP_STRONG,2018-11-30,2018-11-30,2018-12-03,2018-12-03,1,GLOBAL_50_CASH50,STATIC_OR_NOT_APPLICABLE,-0.03898925197455039,0.0,0.03945597770742848,0.027647918758592516,0.025134357103537064,0.07902116854719132,REGIME_SAMPLE_SUFFICIENT
R2_LEADERSHIP_RISK_ON-007,R2_LEADERSHIP_RISK_ON,0.0,LEADERSHIP_STRONG,2018-11-30,2018-11-30,2018-12-03,2018-12-03,1,GLOBAL_50_M2_25_CASH25,STATIC_OR_NOT_APPLICABLE,-0.05257702921886376,0.0,0.02586820046311511,0.014060141514279145,0.025134357103537064,0.07902116854719132,REGIME_SAMPLE_SUFFICIENT
R2_LEADERSHIP_RISK_ON-007,R2_LEADERSHIP_RISK_ON,0.0,LEADERSHIP_STRONG,2018-11-30,2018-11-30,2018-12-03,2018-12-03,1,GLOBAL_50_M2_50,STATIC_OR_NOT_APPLICABLE,-0.06605697596817228,0.0,0.012388253713806585,0.0005801947649706207,0.025134357103537064,0.07902116854719132,REGIME_SAMPLE_SUFFICIENT
R2_LEADERSHIP_RISK_ON-007,R2_LEADERSHIP_RISK_ON,0.0,LEADERSHIP_STRONG,2018-11-30,2018-11-30,2018-12-03,2018-12-03,1,GLOBAL_75_CASH25,STATIC_OR_NOT_APPLICABLE,-0.05873432445907811,0.0,0.019710905222900754,0.00790284627406479,0.025134357103537064,0.07902116854719132,REGIME_SAMPLE_SUFFICIENT
R2_LEADERSHIP_RISK_ON-007,R2_LEADERSHIP_RISK_ON,0.0,LEADERSHIP_STRONG,2018-11-30,2018-11-30,2018-12-03,2018-12-03,1,GLOBAL_75_M2_10_CASH15,STATIC_OR_NOT_APPLICABLE,-0.06422761580805125,0.0,0.014217613873927615,0.0024095549250916504,0.025134357103537064,0.07902116854719132,REGIME_SAMPLE_SUFFICIENT
R2_LEADERSHIP_RISK_ON-007,R2_LEADERSHIP_RISK_ON,0.0,LEADERSHIP_STRONG,2018-11-30,2018-11-30,2018-12-03,2018-12-03,1,GLOBAL_75_M2_25,STATIC_OR_NOT_APPLICABLE,-0.07231221211000749,0.0,0.0061330175719713775,-0.005675041376864587,0.025134357103537064,0.07902116854719132,REGIME_SAMPLE_SUFFICIENT
R2_LEADERSHIP_RISK_ON-007,R2_LEADERSHIP_RISK_ON,0.0,LEADERSHIP_STRONG,2018-11-30,2018-11-30,2018-12-03,2018-12-03,1,GLOBAL_90_M2_10,STATIC_OR_NOT_APPLICABLE,-0.07606233653378502,0.0,0.002382893148193843,-0.009425165800642121,0.025134357103537064,0.07902116854719132,REGIME_SAMPLE_SUFFICIENT
R2_LEADERSHIP_RISK_ON-007,R2_LEADERSHIP_RISK_ON,0.0,LEADERSHIP_STRONG,2018-11-30,2018-11-30,2018-12-03,2018-12-03,1,M2_TOP7_CASH0_100,STATIC_OR_NOT_APPLICABLE,-0.053310872578441804,0.0,0.025134357103537064,0.0133262981547011,0.025134357103537064,0.07902116854719132,REGIME_SAMPLE_SUFFICIENT
R2_LEADERSHIP_RISK_ON-007,R2_LEADERSHIP_RISK_ON,0.0,LEADERSHIP_STRONG,2018-11-30,2018-11-30,2018-12-03,2018-12-03,1,M2_TOP7_CASH0_25_CASH75,STATIC_OR_NOT_APPLICABLE,-0.013044085148544937,0.0,0.06540114453343393,0.053593085584597966,0.025134357103537064,0.07902116854719132,REGIME_SAMPLE_SUFFICIENT
R2_LEADERSHIP_RISK_ON-007,R2_LEADERSHIP_RISK_ON,0.0,LEADERSHIP_STRONG,2018-11-30,2018-11-30,2018-12-03,2018-12-03,1,M2_TOP7_CASH0_50_CASH50,STATIC_OR_NOT_APPLICABLE,-0.026543387937183915,0.0,0.05190184174479495,0.04009378279595899,0.025134357103537064,0.07902116854719132,REGIME_SAMPLE_SUFFICIENT
R2_LEADERSHIP_RISK_ON-007,R2_LEADERSHIP_RISK_ON,0.0,LEADERSHIP_STRONG,2018-11-30,2018-11-30,2018-12-03,2018-12-03,1,M2_TOP7_CASH0_75_CASH25,STATIC_OR_NOT_APPLICABLE,-0.040033182615081375,0.0,0.03841204706689749,0.026603988118061528,0.025134357103537064,0.07902116854719132,REGIME_SAMPLE_SUFFICIENT
R2_LEADERSHIP_RISK_ON-007,R2_LEADERSHIP_RISK_ON,0.0,LEADERSHIP_STRONG,2018-11-30,2018-11-30,2018-12-03,2018-12-03,1,EQUAL_WEIGHT_OPPORTUNITY_POOL,STATIC_OR_NOT_APPLICABLE,-0.0666371707331429,0.0,0.011808058948835964,0.0,0.025134357103537064,0.07902116854719132,REGIME_SAMPLE_SUFFICIENT
R2_LEADERSHIP_RISK_ON-007,R2_LEADERSHIP_RISK_ON,0.0,LEADERSHIP_STRONG,2018-11-30,2018-11-30,2018-12-03,2018-12-03,1,ACTUAL_GBP_CASH,STATIC_OR_NOT_APPLICABLE,0.0005759388652124553,0.0,0.07902116854719132,0.06721310959835536,0.025134357103537064,0.07902116854719132,REGIME_SAMPLE_SUFFICIENT
R4_CAPITAL_PRESERVATION-008,R4_CAPITAL_PRESERVATION,3.0,LEADERSHIP_WEAK,2018-12-31,2018-12-31,2019-01-02,2019-01-02,1,GLOBAL_0_M2_100,STATIC_OR_NOT_APPLICABLE,0.04770741512196475,0.0,0.0048904417068320605,-0.006529132907124868,0.0048904417068320605,-0.042239115433826635,INSUFFICIENT_REGIME_SAMPLE
R4_CAPITAL_PRESERVATION-008,R4_CAPITAL_PRESERVATION,3.0,LEADERSHIP_WEAK,2018-12-31,2018-12-31,2019-01-02,2019-01-02,1,GLOBAL_100,STATIC_OR_NOT_APPLICABLE,0.042816973415132686,0.0,0.0,-0.011419574613956929,0.0048904417068320605,-0.042239115433826635,INSUFFICIENT_REGIME_SAMPLE
R4_CAPITAL_PRESERVATION-008,R4_CAPITAL_PRESERVATION,3.0,LEADERSHIP_WEAK,2018-12-31,2018-12-31,2019-01-02,2019-01-02,1,GLOBAL_25_CASH75,STATIC_OR_NOT_APPLICABLE,0.011106032858013704,0.0,-0.03171094055711898,-0.04313051517107591,0.0048904417068320605,-0.042239115433826635,INSUFFICIENT_REGIME_SAMPLE
R4_CAPITAL_PRESERVATION-008,R4_CAPITAL_PRESERVATION,3.0,LEADERSHIP_WEAK,2018-12-31,2018-12-31,2019-01-02,2019-01-02,1,GLOBAL_50_CASH50,STATIC_OR_NOT_APPLICABLE,0.021660587698193456,0.0,-0.02115638571693923,-0.03257596033089616,0.0048904417068320605,-0.042239115433826635,INSUFFICIENT_REGIME_SAMPLE
R4_CAPITAL_PRESERVATION-008,R4_CAPITAL_PRESERVATION,3.0,LEADERSHIP_WEAK,2018-12-31,2018-12-31,2019-01-02,2019-01-02,1,GLOBAL_50_M2_25_CASH25,STATIC_OR_NOT_APPLICABLE,0.033686837641207834,0.0,-0.009130135773924852,-0.02054971038788178,0.0048904417068320605,-0.042239115433826635,INSUFFICIENT_REGIME_SAMPLE
R4_CAPITAL_PRESERVATION-008,R4_CAPITAL_PRESERVATION,3.0,LEADERSHIP_WEAK,2018-12-31,2018-12-31,2019-01-02,2019-01-02,1,GLOBAL_50_M2_50,STATIC_OR_NOT_APPLICABLE,0.0458313618062296,0.0,0.0030143883910969116,-0.008405186222860017,0.0048904417068320605,-0.042239115433826635,INSUFFICIENT_REGIME_SAMPLE
R4_CAPITAL_PRESERVATION-008,R4_CAPITAL_PRESERVATION,3.0,LEADERSHIP_WEAK,2018-12-31,2018-12-31,2019-01-02,2019-01-02,1,GLOBAL_75_CASH25,STATIC_OR_NOT_APPLICABLE,0.032225680274859725,0.0,-0.010591293140272962,-0.02201086775422989,0.0048904417068320605,-0.042239115433826635,INSUFFICIENT_REGIME_SAMPLE
R4_CAPITAL_PRESERVATION-008,R4_CAPITAL_PRESERVATION,3.0,LEADERSHIP_WEAK,2018-12-31,2018-12-31,2019-01-02,2019-01-02,1,GLOBAL_75_M2_10_CASH15,STATIC_OR_NOT_APPLICABLE,0.03696333126326823,0.0,-0.005853642151864458,-0.017273216765821386,0.0048904417068320605,-0.042239115433826635,INSUFFICIENT_REGIME_SAMPLE
R4_CAPITAL_PRESERVATION-008,R4_CAPITAL_PRESERVATION,3.0,LEADERSHIP_WEAK,2018-12-31,2018-12-31,2019-01-02,2019-01-02,1,GLOBAL_75_M2_25,STATIC_OR_NOT_APPLICABLE,0.04425277432570929,0.0,0.0014358009105766012,-0.009983773703380328,0.0048904417068320605,-0.042239115433826635,INSUFFICIENT_REGIME_SAMPLE
R4_CAPITAL_PRESERVATION-008,R4_CAPITAL_PRESERVATION,3.0,LEADERSHIP_WEAK,2018-12-31,2018-12-31,2019-01-02,2019-01-02,1,GLOBAL_90_M2_10,STATIC_OR_NOT_APPLICABLE,0.04330631633776316,0.0,0.0004893429226304757,-0.010930231691326453,0.0048904417068320605,-0.042239115433826635,INSUFFICIENT_REGIME_SAMPLE
R4_CAPITAL_PRESERVATION-008,R4_CAPITAL_PRESERVATION,3.0,LEADERSHIP_WEAK,2018-12-31,2018-12-31,2019-01-02,2019-01-02,1,M2_TOP7_CASH0_100,STATIC_OR_NOT_APPLICABLE,0.04770741512196475,0.0,0.0048904417068320605,-0.006529132907124868,0.0048904417068320605,-0.042239115433826635,INSUFFICIENT_REGIME_SAMPLE
R4_CAPITAL_PRESERVATION-008,R4_CAPITAL_PRESERVATION,3.0,LEADERSHIP_WEAK,2018-12-31,2018-12-31,2019-01-02,2019-01-02,1,M2_TOP7_CASH0_25_CASH75,STATIC_OR_NOT_APPLICABLE,0.01258621748243316,0.0,-0.030230755932699527,-0.041650330546656456,0.0048904417068320605,-0.042239115433826635,INSUFFICIENT_REGIME_SAMPLE
R4_CAPITAL_PRESERVATION-008,R4_CAPITAL_PRESERVATION,3.0,LEADERSHIP_WEAK,2018-12-31,2018-12-31,2019-01-02,2019-01-02,1,M2_TOP7_CASH0_50_CASH50,STATIC_OR_NOT_APPLICABLE,0.024729698515431275,0.0,-0.01808727489970141,-0.02950684951365834,0.0048904417068320605,-0.042239115433826635,INSUFFICIENT_REGIME_SAMPLE
R4_CAPITAL_PRESERVATION-008,R4_CAPITAL_PRESERVATION,3.0,LEADERSHIP_WEAK,2018-12-31,2018-12-31,2019-01-02,2019-01-02,1,M2_TOP7_CASH0_75_CASH25,STATIC_OR_NOT_APPLICABLE,0.03687249481614252,0.0,-0.005944478598990166,-0.017364053212947095,0.0048904417068320605,-0.042239115433826635,INSUFFICIENT_REGIME_SAMPLE
R4_CAPITAL_PRESERVATION-008,R4_CAPITAL_PRESERVATION,3.0,LEADERSHIP_WEAK,2018-12-31,2018-12-31,2019-01-02,2019-01-02,1,EQUAL_WEIGHT_OPPORTUNITY_POOL,STATIC_OR_NOT_APPLICABLE,0.054236548029089615,0.0,0.011419574613956929,0.0,0.0048904417068320605,-0.042239115433826635,INSUFFICIENT_REGIME_SAMPLE
R4_CAPITAL_PRESERVATION-008,R4_CAPITAL_PRESERVATION,3.0,LEADERSHIP_WEAK,2018-12-31,2018-12-31,2019-01-02,2019-01-02,1,ACTUAL_GBP_CASH,STATIC_OR_NOT_APPLICABLE,0.0005778579813060514,0.0,-0.042239115433826635,-0.053658690047783564,0.0048904417068320605,-0.042239115433826635,INSUFFICIENT_REGIME_SAMPLE
