strategy_id,year,global_contribution,m2_contribution,cash_yield_contribution,other_market_contribution,risk_timing_contribution,m2_selection_contribution,interaction_contribution,switching_contribution,cost_contribution,reconciliation_error,attribution_basis,policy_id,switch_mode,mechanism_attribution_method,strategy_switches,months_risk_score_0,months_risk_score_1,months_risk_score_2,months_risk_score_3,months_R1_BROAD_RISK_ON,months_R2_LEADERSHIP_RISK_ON,months_R3_ISOLATED_LEADERSHIP,months_R4_CAPITAL_PRESERVATION
POLICY_2_ALPHA_TIMING_ONLY|SWITCH_IMMEDIATE_MONTHLY,2022,-0.03738998077161296,-0.05165183411992405,0.0,8.326672684688674e-16,0.0,-0.022298222675355972,0.0,-0.022298222675355972,-0.007553688661829816,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,6,0,6,5,1,2,4,4,2
POLICY_2_ALPHA_TIMING_ONLY|SWITCH_IMMEDIATE_MONTHLY,2023,0.12717697284394805,0.048058647937019056,0.0,8.881784197001252e-16,0.0,-0.035099798087768974,0.0,-0.035099798087768974,-0.006093336901297097,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,2,7,5,0,0,2,10,0,0
POLICY_2_ALPHA_TIMING_ONLY|SWITCH_IMMEDIATE_MONTHLY,2024,0.14846071960280485,0.024094830391804586,0.0,-1.3877787807814457e-17,0.0,-0.028499456642350318,0.0,-0.028499456642350318,-0.005008387101728129,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,0,12,0,0,0,0,12,0,0
POLICY_2_ALPHA_TIMING_ONLY|SWITCH_IMMEDIATE_MONTHLY,2025,0.09742128196702049,0.10959700352135734,0.0,-8.326672684688674e-17,0.0,0.07422080326705893,0.0,0.07422080326705893,-0.0052089166120091734,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,0,7,1,3,1,0,8,4,0
POLICY_2_ALPHA_TIMING_ONLY|SWITCH_IMMEDIATE_MONTHLY,2026,0.08304227585841627,0.0406665128034202,0.0,-1.5890067039947553e-15,0.0,0.010598819067732745,0.0,0.010598819067732745,-0.0028839364143813384,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,0,7,1,0,0,0,8,0,0
POLICY_2_ALPHA_TIMING_ONLY|SWITCH_ASYMMETRIC_HYSTERESIS,2017,0.03420068390331895,0.015722042592901525,0.0,-1.0477729794899915e-15,0.0,0.005934172900769807,0.0,0.005934172900769807,-0.002712841775151187,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,1,11,0,0,0,1,10,0,0
POLICY_2_ALPHA_TIMING_ONLY|SWITCH_ASYMMETRIC_HYSTERESIS,2018,-0.01128849414863662,-0.024740386830613106,0.0,-7.73686670285656e-16,0.0,-0.03944607172066128,0.0,-0.03944607172066128,-0.0045587611419622975,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,3,7,2,1,2,1,8,1,2
POLICY_2_ALPHA_TIMING_ONLY|SWITCH_ASYMMETRIC_HYSTERESIS,2019,0.20722877804544912,-0.005433318052005717,0.0,7.684824998577255e-16,0.0,-0.009853355413575238,0.0,-0.009853355413575238,-0.005623104484545505,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,3,9,1,2,0,1,9,2,0
POLICY_2_ALPHA_TIMING_ONLY|SWITCH_ASYMMETRIC_HYSTERESIS,2020,0.15486265728082355,0.011143969093434774,0.0,5.724587470723463e-16,0.0,0.16469895474712015,0.0,0.16469895474712015,-0.0049241294664746915,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,2,2,4,4,2,0,6,5,1
POLICY_2_ALPHA_TIMING_ONLY|SWITCH_ASYMMETRIC_HYSTERESIS,2021,0.16532871551535605,0.055008633373136,0.0,-6.175615574477433e-16,0.0,0.05429408916131406,0.0,0.05429408916131406,-0.004106152678112762,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,0,12,0,0,0,0,12,0,0
POLICY_2_ALPHA_TIMING_ONLY|SWITCH_ASYMMETRIC_HYSTERESIS,2022,-0.045587441250822,-0.03472184356756514,0.0,-5.828670879282072e-16,0.0,-0.003989129495101551,0.0,-0.003989129495101551,-0.0032727568897203962,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,1,0,6,5,1,2,4,4,2
POLICY_2_ALPHA_TIMING_ONLY|SWITCH_ASYMMETRIC_HYSTERESIS,2023,0.1413564229941357,0.027737972153810277,0.0,2.0816681711721685e-17,0.0,-0.0042762700043185164,0.0,-0.0042762700043185164,-0.005127198693020918,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,3,7,5,0,0,2,10,0,0
POLICY_2_ALPHA_TIMING_ONLY|SWITCH_ASYMMETRIC_HYSTERESIS,2024,0.14846071960280458,0.024094830391804628,0.0,-1.4432899320127035e-15,0.0,-0.02849500166448593,0.0,-0.02849500166448593,-0.005003932123862076,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,0,12,0,0,0,0,12,0,0
POLICY_2_ALPHA_TIMING_ONLY|SWITCH_ASYMMETRIC_HYSTERESIS,2025,0.09742128196702042,0.10959700352135729,0.0,4.85722573273506e-16,0.0,0.07422473390085926,0.0,0.07422473390085926,-0.005204985978209287,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,0,7,1,3,1,0,8,4,0
POLICY_2_ALPHA_TIMING_ONLY|SWITCH_ASYMMETRIC_HYSTERESIS,2026,0.08304227585841595,0.04066651280342027,0.0,-1.0061396160665481e-15,0.0,0.010600886514928853,0.0,0.010600886514928853,-0.0028818689671855635,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,0,7,1,0,0,0,8,0,0
POLICY_3_BALANCED_REGIME_STRATEGY|SWITCH_IMMEDIATE_MONTHLY,2017,0.03720625443652787,0.013070342542719151,0.0,-9.97465998686664e-16,0.0,0.008851003470678798,0.0,0.014741171381714935,-0.0028486668467961884,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,1,11,0,0,0,1,10,0,0
POLICY_3_BALANCED_REGIME_STRATEGY|SWITCH_IMMEDIATE_MONTHLY,2018,-0.042780580275264754,-0.03607315174669557,0.0006533137018166862,5.109844838924182e-16,-0.05053870939056326,-0.003597918700216751,0.0,-0.059809807725641595,-0.006940695536984509,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,8,7,2,1,2,1,8,1,2
POLICY_3_BALANCED_REGIME_STRATEGY|SWITCH_IMMEDIATE_MONTHLY,2019,0.13099914821718603,0.00654242089240366,0.0011390139449916816,4.85722573273506e-17,-0.06722589071477669,0.00842081864255606,0.0,-0.03110785069873989,-0.008143916331453949,-2.7755575615628914e-17,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,5,9,1,2,0,1,9,2,0
POLICY_3_BALANCED_REGIME_STRATEGY|SWITCH_IMMEDIATE_MONTHLY,2020,0.024799036603907608,0.012881518027957206,0.0003301664328150682,1.0704328048949385e-15,-0.07918813493051424,0.11523448418836335,0.0,0.03615064177417027,-0.005580829646167795,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,6,2,4,4,2,0,6,5,1
POLICY_3_BALANCED_REGIME_STRATEGY|SWITCH_IMMEDIATE_MONTHLY,2021,0.16532871551535666,0.054777948529858345,1.0683163494225203e-06,2.3912629485583516e-16,-0.0005093166011244099,0.053834919197944586,0.0,0.07772304934377872,-0.004845022715679881,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,0,12,0,0,0,0,12,0,0
POLICY_3_BALANCED_REGIME_STRATEGY|SWITCH_IMMEDIATE_MONTHLY,2022,-0.0797501677993892,-0.03822356411099577,0.0054088302799149505,-4.805184028455756e-16,-0.03620925193826274,-0.010500561837773703,0.0,-0.058679922884463664,-0.008442193023575961,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,11,0,6,5,1,2,4,4,2
POLICY_3_BALANCED_REGIME_STRATEGY|SWITCH_IMMEDIATE_MONTHLY,2023,0.1085484709138304,0.04377931710728319,0.005033524373923036,-1.3877787807814457e-16,-0.0292353827971209,-0.023539369400863763,0.0,-0.028546285121777704,-0.005893982625581273,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,3,7,5,0,0,2,10,0,0
POLICY_3_BALANCED_REGIME_STRATEGY|SWITCH_IMMEDIATE_MONTHLY,2024,0.14846071960280413,0.024094830391804385,0.0,-6.453171330633722e-16,2.220446049250313e-16,-0.02879401510001489,0.0,-0.006842259222253677,-0.005302945559390926,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,0,12,0,0,0,0,12,0,0
POLICY_3_BALANCED_REGIME_STRATEGY|SWITCH_IMMEDIATE_MONTHLY,2025,0.05663492719299876,0.09193774725096032,0.00876004091900873,8.569533971325427e-16,-0.04904091188040127,0.07162762181063387,0.0,0.036429472996177825,-0.007157439823426426,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,5,7,1,3,1,0,8,4,0
POLICY_3_BALANCED_REGIME_STRATEGY|SWITCH_IMMEDIATE_MONTHLY,2026,0.07223551719605394,0.03988334818800114,0.0007391862203554685,-1.0088501214977619e-15,-0.01453004842353256,0.013344804610417094,0.0,0.011805868640560324,-0.0038172622378042087,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,2,7,1,0,0,0,8,0,0
POLICY_3_BALANCED_REGIME_STRATEGY|SWITCH_ASYMMETRIC_HYSTERESIS,2017,0.03420068390331895,0.015722042592901525,0.0,-1.0477729794899915e-15,0.0,0.005934172900769807,0.0,0.013565890551586524,-0.002712841775151187,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,1,11,0,0,0,1,10,0,0
POLICY_3_BALANCED_REGIME_STRATEGY|SWITCH_ASYMMETRIC_HYSTERESIS,2018,-0.07731977675918385,-0.02400196797586961,0.0008415456651245706,-1.4448078150541832e-15,-0.0673251448949117,-0.0375291517438584,0.0,-0.10594656971875882,-0.005515667969391291,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,6,7,2,1,2,1,8,1,2
POLICY_3_BALANCED_REGIME_STRATEGY|SWITCH_ASYMMETRIC_HYSTERESIS,2019,0.1364164158339486,-0.00955491235459729,0.001418613599542547,1.2641797331180982e-16,-0.0799864362784658,-0.00529043220925951,0.0,-0.048576298819240415,-0.00753127464414538,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,4,9,1,2,0,1,9,2,0
POLICY_3_BALANCED_REGIME_STRATEGY|SWITCH_ASYMMETRIC_HYSTERESIS,2020,0.024169052822628084,0.0006967879234363742,0.0003543971668762033,8.17813698705816e-16,-0.08577730805863193,0.10908465376922727,0.0,0.02336101571811966,-0.005529350041682091,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,5,2,4,4,2,0,6,5,1
POLICY_3_BALANCED_REGIME_STRATEGY|SWITCH_ASYMMETRIC_HYSTERESIS,2021,0.1648912703133036,0.05298418499346945,1.0426290827751392e-05,1.0434090657457373e-16,-0.001079307464617485,0.05215661124647075,0.0,0.08081014849629198,-0.004871470766683039,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,1,12,0,0,0,0,12,0,0
POLICY_3_BALANCED_REGIME_STRATEGY|SWITCH_ASYMMETRIC_HYSTERESIS,2022,-0.0741086297035872,-0.024450695889622127,0.006878481453897446,-1.1102230246251565e-16,-0.016118937175789383,-0.000990540510470983,0.0,-0.03288407557520834,-0.0050215457599549485,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,6,0,6,5,1,2,4,4,2
POLICY_3_BALANCED_REGIME_STRATEGY|SWITCH_ASYMMETRIC_HYSTERESIS,2023,0.11427804880799747,0.02723598509109543,0.00609032062428963,6.349087922075114e-16,-0.025774681518584974,-0.00046812585591704536,0.0,-0.0032565925043613886,-0.005603695438641587,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,4,7,5,0,0,2,10,0,0
POLICY_3_BALANCED_REGIME_STRATEGY|SWITCH_ASYMMETRIC_HYSTERESIS,2024,0.14846071960280427,0.024094830391804576,0.0,1.2455314557513475e-15,1.7763568394002505e-15,-0.028832082868713638,0.0,-0.002065744051164442,-0.005341013328090338,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,0,12,0,0,0,0,12,0,0
POLICY_3_BALANCED_REGIME_STRATEGY|SWITCH_ASYMMETRIC_HYSTERESIS,2025,0.047082147652207834,0.08546500963389318,0.010414467752685765,6.245004513516506e-17,-0.06018414530140703,0.06854174941598601,0.0,0.025190941301532765,-0.007015455314898222,2.7755575615628914e-17,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,4,7,1,3,1,0,8,4,0
POLICY_3_BALANCED_REGIME_STRATEGY|SWITCH_ASYMMETRIC_HYSTERESIS,2026,0.06310563818562338,0.03458935758674647,0.0014998749551949455,2.5348646792711094e-16,-0.026049020500184206,0.011234063635037761,0.0,0.0010261264621215238,-0.003783794412990704,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,2,7,1,0,0,0,8,0,0
POLICY_4_DEFENSIVE_REGIME_STRATEGY|SWITCH_IMMEDIATE_MONTHLY,2017,0.03720625443652787,0.013070342542719151,0.0,-9.97465998686664e-16,0.0,0.008851003470678798,0.0,0.01662487620055053,-0.0028486668467961884,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,1,11,0,0,0,1,10,0,0
POLICY_4_DEFENSIVE_REGIME_STRATEGY|SWITCH_IMMEDIATE_MONTHLY,2018,-0.0577113239563283,-0.03631951858287868,0.0008728227181447079,1.4064270581481964e-15,-0.06784532802814991,-0.0022324792942957083,0.0,-0.07765222557268081,-0.007924273267732374,1.3877787807814457e-17,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,8,7,2,1,2,1,8,1,2
POLICY_4_DEFENSIVE_REGIME_STRATEGY|SWITCH_IMMEDIATE_MONTHLY,2019,0.11202702382056857,0.005081923455086131,0.001525209345320929,-9.831545300098554e-16,-0.08957873147211926,0.009747804265385795,0.0,-0.043021495871486626,-0.009123345032360008,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,5,9,1,2,0,1,9,2,0
