strategy_id,window_id,cost_scenario,global_weight,m2_weight,cash_weight,net_cagr,terminal_wealth_per_100k,maximum_drawdown,ulcer_index,longest_underwater_days,annualised_volatility,turnover,cost_drag,pareto_efficient
GLOBAL_0_M2_100,FULL_COMMON_HISTORY,BASE,0.0,1.0,0.0,0.13137626091488874,321979.4695780882,-0.23530833565375164,0.08198040131578595,857,0.18492591288255242,5.523060844665003,0.013429591378062433,True
GLOBAL_0_M2_100,PRE_2020,BASE,0.0,1.0,0.0,0.037574874403018876,111018.36987394547,-0.13907768087106398,0.04713622853700552,315,0.1328011957621808,3.3897873969622623,0.007349605102747514,False
GLOBAL_0_M2_100,POST_2020,BASE,0.0,1.0,0.0,0.17253260663811254,287330.66099785554,-0.23530833565375164,0.09195614575797048,857,0.2014572508937976,6.441519639424016,0.01610967069582947,False
GLOBAL_0_M2_100,LATEST_FIVE_YEARS,BASE,0.0,1.0,0.0,0.13620163503003857,188614.30860216464,-0.22335553364971406,0.10130850086434587,857,0.19695379742723862,6.925927114696822,0.016751157034380126,False
GLOBAL_0_M2_100,LATEST_THREE_YEARS,BASE,0.0,1.0,0.0,0.29511897267275145,217276.5159199184,-0.1671889313361411,0.0495545125485439,197,0.20351528197347482,7.463225962565238,0.02058524657429306,False
GLOBAL_0_M2_100,FULL_COMMON_HISTORY,DOUBLE,0.0,1.0,0.0,0.11798678443990163,287639.31001007254,-0.23731788865172476,0.08824648490931822,912,0.18499151359030783,5.523060844665003,0.026819067853049994,False
GLOBAL_0_M2_100,PRE_2020,DOUBLE,0.0,1.0,0.0,0.03024726327516669,108810.96930070675,-0.14033105702826743,0.04845321704353442,328,0.13271342201574413,3.3897873969622623,0.014677216230596812,False
GLOBAL_0_M2_100,POST_2020,DOUBLE,0.0,1.0,0.0,0.15648328819836044,262234.8535621668,-0.23731788865172476,0.09942545981358941,912,0.20157557005475243,6.4415196394240155,0.03215898913558357,False
GLOBAL_0_M2_100,LATEST_FIVE_YEARS,DOUBLE,0.0,1.0,0.0,0.11951964455275466,175248.12469474936,-0.2319074746615183,0.10998515847647546,912,0.19713379284232432,6.925927114696822,0.033433147511664485,False
GLOBAL_0_M2_100,LATEST_THREE_YEARS,DOUBLE,0.0,1.0,0.0,0.27463259968166054,207125.55765221152,-0.16884716407095213,0.05120972850992052,198,0.2037120728498614,7.463225962565238,0.04107161956538641,False
