evaluation_id,signal_id,signal_family,signal_role,registry_class,universe_id,primary_decision_universe,cohort_id,ranking_mode,frequency_id,forward_horizon_sessions,authorised_family_count,scheduled_observation_dates,overlapping_forward_returns,historical_eligibility_warning,status,ic_observation_count,ic_mean,ic_median,ic_standard_deviation,ic_information_ratio,ic_positive_frequency,ic_hac_lag,ic_hac_standard_error,ic_hac_t_statistic,ic_hac_p_value,ic_confidence_interval_low,ic_confidence_interval_high,bh_fdr_q_value,headline_predeclared_test,multiple_testing_family,fdr_survives_q_0_10,spread_mean,spread_median,spread_hac_t_statistic,spread_hac_p_value,mean_monotonicity_score,strict_monotonicity_frequency,benchmark_id,top_rank_vs_cross_section_median_hit_rate,top_rank_vs_equal_weight_hit_rate,top_rank_vs_benchmark_hit_rate,deepvue_used
A3EVAL-687A6AEC9AC696D5,ABS_POS_252,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,ALL_A3_READY,False,GEOGRAPHY,WITHIN_COHORT,WEEKLY_WEDNESDAY,5,33,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,175,-0.00021280186731166748,2.022051176891711e-17,0.3742465334857024,-0.0005686141307165837,0.5028571428571429,1,0.027911314853529767,-0.007624215069350478,0.9939168154425383,-0.05491797374138786,0.05449237000676453,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,-0.00040463093862142864,-0.0006510869685594101,-0.40515784692510454,0.6853614877751402,0.47555555555555556,0.47555555555555556,GLOBAL_ALL_WORLD,0.29012345679012347,0.13209876543209875,0.4967532467532468,False
A3EVAL-8A50A2A89D980665,ABS_POS_252,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,ALL_A3_READY,False,GEOGRAPHY,WITHIN_COHORT,WEEKLY_WEDNESDAY,21,33,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,175,-0.016244975633914863,9.713014735229995e-18,0.3551001362355198,-0.04574759054201095,0.5028571428571429,4,0.03909556274468102,-0.4155196777702095,0.6777615130568033,-0.09287087056881556,0.06038091930098584,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,-0.0022934977632026346,-0.0017931552258954138,-0.8285310448422695,0.40736982090328744,0.4732142857142857,0.4732142857142857,GLOBAL_ALL_WORLD,0.2788104089219331,0.13135068153655513,0.48344370860927155,False
A3EVAL-5867C7F9619EC71F,ABS_POS_252,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,ALL_A3_READY,False,GEOGRAPHY,WITHIN_COHORT,WEEKLY_WEDNESDAY,42,33,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,175,-0.05899628925014025,-0.021565952808541754,0.3804897315792156,-0.15505356479733956,0.44571428571428573,8,0.0525959201310831,-1.1216894600019491,0.26199449953271137,-0.16208239844080832,0.044089819940527825,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,-0.005479179819590552,-0.0021288130894490335,-1.1483761273457174,0.25081332442259296,0.4681818181818182,0.4681818181818182,GLOBAL_ALL_WORLD,0.25842696629213485,0.1285892634207241,0.45051194539249145,False
A3EVAL-CF72C7D22E5C60C6,ABS_POS_252,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,ALL_A3_READY,False,GEOGRAPHY,WITHIN_COHORT,WEEKLY_WEDNESDAY,63,33,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,175,-0.08822749588593592,-0.045058831516950885,0.3766433622765253,-0.23424678282571396,0.4342857142857143,12,0.06153470985245039,-1.433784218654646,0.1516338498597285,-0.20883331099586072,0.03237831922398886,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,-0.007361346839276653,-0.0032771193351860475,-1.1356763817029256,0.2560920287436588,0.4697674418604651,0.4697674418604651,GLOBAL_ALL_WORLD,0.2663316582914573,0.12688442211055276,0.4471830985915493,False
A3EVAL-D73FEBF8E500AC84,ABS_POS_252,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,ALL_A3_READY,False,GEOGRAPHY,WITHIN_COHORT,WEEKLY_WEDNESDAY,126,33,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,175,-0.13827441152503017,-0.12909944487358063,0.3282265663265822,-0.4212773300850014,0.33714285714285713,25,0.051055523928913694,-2.708314417016937,0.006762592164929817,-0.23834139963752393,-0.03820742341253641,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,-0.01216242152545203,-0.011342557415430993,-1.4384590302679656,0.1503038540123162,0.42718446601941745,0.42718446601941745,GLOBAL_ALL_WORLD,0.24289405684754523,0.11369509043927649,0.40310077519379844,False
A3EVAL-BE1FFDACB15F226B,ABS_POS_252,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,ALL_A3_READY,False,GEOGRAPHY,WITHIN_COHORT,MONTH_END,1,33,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,38,0.013826500739155706,-0.005052911526399059,0.3036989837376856,0.04552699047257297,0.5,1,0.04864217016366318,0.2842492572316278,0.7762193697101569,-0.08151040091149292,0.10916340238980432,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,0.0011273412232648149,0.0006416416702776273,0.7978387813402333,0.4249640528820461,0.5306122448979592,0.5306122448979592,GLOBAL_ALL_WORLD,0.33689839572192515,0.13903743315508021,0.5138888888888888,False
A3EVAL-3674F59AA0C47FF0,ABS_POS_252,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,ALL_A3_READY,False,GEOGRAPHY,WITHIN_COHORT,MONTH_END,5,33,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,38,0.024494252416704436,0.07714102004582989,0.370900163472626,0.06604001515494672,0.5789473684210527,1,0.05893790423742811,0.4155942213016378,0.6777069559422041,-0.0910219172129253,0.14001042204633418,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,0.0035652604251264377,0.0019356053179522652,1.8285983810166562,0.06745979541806961,0.6122448979591837,0.6122448979591837,GLOBAL_ALL_WORLD,0.3010752688172043,0.16129032258064516,0.4647887323943662,False
A3EVAL-D5F6F9EF16A95A36,ABS_POS_252,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,ALL_A3_READY,False,GEOGRAPHY,WITHIN_COHORT,MONTH_END,21,33,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,38,-0.02782044056278515,-0.028112789771714858,0.35090823469878135,-0.07928124168036735,0.42105263157894735,1,0.05605051690117223,-0.496345834095302,0.6196504339282718,-0.1376774350039363,0.08203655387836602,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,-0.0008832622321671167,0.0001748833536176853,-0.2516088174333261,0.8013434425253558,0.5,0.5,GLOBAL_ALL_WORLD,0.3010752688172043,0.12903225806451613,0.5,False
A3EVAL-E818BE6521F32FCD,ABS_POS_252,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,ALL_A3_READY,False,GEOGRAPHY,WITHIN_COHORT,MONTH_END,42,33,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,38,-0.047418461723248574,-0.043901738432457385,0.3763117199828805,-0.12600846374225544,0.47368421052631576,1,0.06396918482876396,-0.7412703765130161,0.45852951950629595,-0.17279576010801195,0.07795883666151482,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,-0.004742483695729126,-0.005508310116870745,-0.9172295636199859,0.3590223581098483,0.45652173913043476,0.45652173913043476,GLOBAL_ALL_WORLD,0.2756756756756757,0.11351351351351352,0.39705882352941174,False
A3EVAL-C6165A4846910E15,ABS_POS_252,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,ALL_A3_READY,False,GEOGRAPHY,WITHIN_COHORT,MONTH_END,63,33,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,38,-0.04359979945838427,-0.026831628633546434,0.3941466229020045,-0.11061822409480433,0.4473684210526316,2,0.0681896696204935,-0.6393900967849965,0.5225691897981507,-0.17724909603223657,0.09004949711546803,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,-0.0038045161175892703,-0.0032786127134737334,-0.5465227489494638,0.5847066546240214,0.4666666666666667,0.4666666666666667,GLOBAL_ALL_WORLD,0.28415300546448086,0.11475409836065574,0.4696969696969697,False
A3EVAL-201859ABD61040C4,ABS_POS_252,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,ALL_A3_READY,False,GEOGRAPHY,WITHIN_COHORT,MONTH_END,126,33,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,38,-0.120403470409036,-0.06353421179837321,0.32166428486111626,-0.37431407860845395,0.39473684210526316,5,0.046585830252920624,-2.584551348668676,0.009750578423849137,-0.2117100198946569,-0.029096920923415093,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,-0.01308770343518973,-0.010068938262394043,-1.3844106995845824,0.16623273458473786,0.37209302325581395,0.37209302325581395,GLOBAL_ALL_WORLD,0.2640449438202247,0.0898876404494382,0.38333333333333336,False
A3EVAL-51174C9312FE87A5,ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,ALL_A3_READY,False,GEOGRAPHY,WITHIN_COHORT,WEEKLY_WEDNESDAY,1,33,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,309,-0.055123040867602426,-0.06084833709112969,0.3569246643553552,-0.15443886728074854,0.4174757281553398,1,0.02030183726434236,-2.7151749937637004,0.006624075834903464,-0.09491391072570662,-0.01533217100949822,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,-0.001192692548452905,-0.0009343321718182666,-3.111122487450824,0.0018637761284731682,0.42691415313225056,0.42691415313225056,GLOBAL_ALL_WORLD,0.34782608695652173,0.2,0.46612466124661245,False
A3EVAL-E375A32850645AAE,ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,ALL_A3_READY,False,GEOGRAPHY,WITHIN_COHORT,WEEKLY_WEDNESDAY,5,33,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,298,0.0074063334062622254,0.03639210826378923,0.3909059384308669,0.018946587089446486,0.5268456375838926,1,0.021833843975888702,0.3392134437912583,0.734448942362689,-0.03538721443054645,0.050199881243070905,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,-0.0005410374562634541,0.0005005016588047351,-0.7132282257819439,0.4757045428937585,0.5201900237529691,0.5201900237529691,GLOBAL_ALL_WORLD,0.3743139407244786,0.24039517014270034,0.4986149584487535,False
A3EVAL-69D0C008D5504ADD,ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,ALL_A3_READY,False,GEOGRAPHY,WITHIN_COHORT,WEEKLY_WEDNESDAY,21,33,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,262,-0.005004240970919485,0.027301064787138597,0.36623998893932863,-0.013663830062392471,0.5190839694656488,4,0.03147830234838666,-0.15897429650223702,0.8736891246914931,-0.06670057986821995,0.056692097926380976,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,-0.001598521281959438,0.0005617554081686817,-0.7714229367987554,0.4404562840267515,0.5064599483204134,0.5064599483204134,GLOBAL_ALL_WORLD,0.36662883087400683,0.2224744608399546,0.5075075075075075,False
A3EVAL-ECE2726C774F8E63,ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,ALL_A3_READY,False,GEOGRAPHY,WITHIN_COHORT,WEEKLY_WEDNESDAY,42,33,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,223,0.007640944499760442,0.028386412463776878,0.353490259018304,0.021615714449898852,0.5426008968609866,8,0.0454092311657374,0.16826852830588682,0.8663720315835024,-0.08135951315073864,0.09664140215025951,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,-0.00023341214986771284,0.003568418689598193,-0.05283451199189253,0.9578637632989111,0.5342857142857143,0.5342857142857143,GLOBAL_ALL_WORLD,0.356718192627824,0.22235434007134364,0.46621621621621623,False
A3EVAL-F3EBECC9376EFF00,ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,ALL_A3_READY,False,GEOGRAPHY,WITHIN_COHORT,WEEKLY_WEDNESDAY,63,33,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,209,0.020061283838576176,0.014217690134308184,0.3697729381612538,0.05425298005401271,0.507177033492823,12,0.05834082761697697,0.34386354561652493,0.7309489083125464,-0.09428463711895842,0.13440720479611076,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,0.0017325634841862411,0.007305297590222649,0.2415843028838781,0.809102286347811,0.5542168674698795,0.5542168674698795,GLOBAL_ALL_WORLD,0.34793187347931875,0.22384428223844283,0.4714285714285714,False
A3EVAL-4445BE43C3A2A833,ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,ALL_A3_READY,False,GEOGRAPHY,WITHIN_COHORT,WEEKLY_WEDNESDAY,126,33,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,200,0.1114580646624825,0.11756133388365088,0.36347603605801393,0.3066448778061749,0.615,25,0.0766899892234228,1.4533587211463679,0.14612418122202211,-0.038851552190191055,0.26176768151515606,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,0.016472767577438464,0.023111949695514205,1.8030780782828257,0.07137595340481782,0.652027027027027,0.652027027027027,GLOBAL_ALL_WORLD,0.36855670103092786,0.24871134020618557,0.4251968503937008,False
A3EVAL-A7CCADFCBF7BBFC5,ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,ALL_A3_READY,False,GEOGRAPHY,WITHIN_COHORT,MONTH_END,1,33,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,76,-0.06128535522320562,-0.023323885991783106,0.3499975952977863,-0.17510221797684805,0.47368421052631576,1,0.03901694338554272,-1.5707369646468565,0.11624375926045444,-0.13775715904570762,0.015186448599296395,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,0.0003243008851174221,0.00020066547802707457,0.3501897199761975,0.7261963211973373,0.5047619047619047,0.5047619047619047,GLOBAL_ALL_WORLD,0.40930232558139534,0.24651162790697675,0.48314606741573035,False
A3EVAL-0FBE447EF68EE1C0,ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,ALL_A3_READY,False,GEOGRAPHY,WITHIN_COHORT,MONTH_END,5,33,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,71,0.005791469369986986,-0.04156820179890605,0.35904043141013126,0.016130410013270625,0.4788732394366197,1,0.03774026283919447,0.15345598928824525,0.8780386946199383,-0.06817808656190955,0.0797610253018835,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,-0.0001383856207423259,-0.0002744558703853244,-0.08006024382933881,0.9361893420367463,0.48,0.48,GLOBAL_ALL_WORLD,0.4,0.22857142857142856,0.44047619047619047,False
A3EVAL-5EFA2E3675838964,ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,ALL_A3_READY,False,GEOGRAPHY,WITHIN_COHORT,MONTH_END,21,33,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,65,-0.05643079863544595,-0.06036385765060064,0.33300574313801007,-0.16945893516334615,0.4307692307692308,1,0.03860997309443642,-1.461560164712403,0.14386177721564838,-0.13210495534460184,0.019243358073709943,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,-0.0037539622281280156,-0.003267158381278005,-1.3808447127073706,0.1673267122443386,0.4375,0.4375,GLOBAL_ALL_WORLD,0.33816425120772947,0.2028985507246377,0.5061728395061729,False
A3EVAL-6901723EF8B976E9,ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,ALL_A3_READY,False,GEOGRAPHY,WITHIN_COHORT,MONTH_END,42,33,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,58,0.008868545320749207,0.00490583276464057,0.33574683448126064,0.026414382534540905,0.5344827586206896,1,0.046300058334857154,0.19154501397404272,0.8480986172942413,-0.08187790149767436,0.09961499213917278,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,-0.002966139271559634,0.001318923697536542,-0.6405157521354403,0.5218373516194466,0.5287356321839081,0.5287356321839081,GLOBAL_ALL_WORLD,0.36548223350253806,0.233502538071066,0.4305555555555556,False
A3EVAL-E467E411799A7054,ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,ALL_A3_READY,False,GEOGRAPHY,WITHIN_COHORT,MONTH_END,63,33,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,50,0.09334350226731856,0.08306641208837859,0.35830380282756,0.26051496392362256,0.66,2,0.05779491556619729,1.615081557830196,0.1062930341577416,-0.019932450731961468,0.20661945526659858,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,0.004522502827274837,0.007750652845550535,0.6580238453125828,0.5105228088977749,0.6578947368421053,0.6578947368421053,GLOBAL_ALL_WORLD,0.3582887700534759,0.26737967914438504,0.5,False
A3EVAL-50962AA825BAAAD3,ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,ALL_A3_READY,False,GEOGRAPHY,WITHIN_COHORT,MONTH_END,126,33,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,48,0.1296311617890922,0.16746408524940984,0.36913560523905803,0.35117490686150693,0.6458333333333334,5,0.07962269414554536,1.6280680172933417,0.10351046422532365,-0.026426451088224917,0.2856887746664093,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,0.013050968249150252,0.019165177003001663,1.2460497768419831,0.2127461213622619,0.6417910447761194,0.6417910447761194,GLOBAL_ALL_WORLD,0.384180790960452,0.24293785310734464,0.41379310344827586,False
A3EVAL-1648C4796850563B,ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,ALL_A3_READY,False,GEOGRAPHY,WITHIN_COHORT,WEEKLY_WEDNESDAY,1,33,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,177,-0.0026549623903124975,-1.8581434601948662e-16,0.35106340355735033,-0.007562629323961357,0.4858757062146893,1,0.02844706794725344,-0.0933299134812533,0.9256414682687732,-0.058410191032693,0.05310026625206801,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,-0.00037403085263608887,-0.0001629174170902593,-0.7933533440618623,0.42757198543180464,0.48398576512455516,0.48398576512455516,GLOBAL_ALL_WORLD,0.3353884093711467,0.16769420468557336,0.4806451612903226,False
A3EVAL-4418322E39A44357,ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,ALL_A3_READY,False,GEOGRAPHY,WITHIN_COHORT,WEEKLY_WEDNESDAY,5,33,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,177,0.0012720615096944014,-2.701075098132232e-16,0.3849768234028952,0.003304254782016145,0.4915254237288136,1,0.028932387194840998,0.04396669729075192,0.9649309498969093,-0.055434375378961794,0.0579784983983506,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,-0.0008153207107990664,-0.0006980562804642836,-0.9219939719063277,0.3565317199918291,0.4697508896797153,0.4697508896797153,GLOBAL_ALL_WORLD,0.3,0.16296296296296298,0.4935064935064935,False
A3EVAL-BE37DB2C514815F9,ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,ALL_A3_READY,False,GEOGRAPHY,WITHIN_COHORT,WEEKLY_WEDNESDAY,21,33,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,177,-0.01262632678976934,-2.1702596078435208e-16,0.35924750345214956,-0.03514659578267917,0.4858757062146893,4,0.03894639281409615,-0.3241975925739496,0.7457884445875186,-0.08895985403314735,0.06370720045360867,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,-0.0004196518098374431,-0.0006523292211118928,-0.17938109050298526,0.8576384781583227,0.4946236559139785,0.4946236559139785,GLOBAL_ALL_WORLD,0.3031055900621118,0.17142857142857143,0.49337748344370863,False
A3EVAL-1FCC252A9F5A9F59,ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,ALL_A3_READY,False,GEOGRAPHY,WITHIN_COHORT,WEEKLY_WEDNESDAY,42,33,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,177,-0.0546846667855306,-0.021565952808541754,0.3808315972096834,-0.1435927774538665,0.4406779661016949,8,0.05185470797504226,-1.0545747709513744,0.29161984735407465,-0.15631802684545534,0.04694869327439415,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,-0.002225203859664589,0.0006440894869549438,-0.5320183511011704,0.5947132856024233,0.5072992700729927,0.5072992700729927,GLOBAL_ALL_WORLD,0.2918238993710692,0.17484276729559747,0.45733788395904434,False
A3EVAL-E76B51CF0CB35067,ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,ALL_A3_READY,False,GEOGRAPHY,WITHIN_COHORT,WEEKLY_WEDNESDAY,63,33,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,177,-0.08875172541108202,-0.0646058282469798,0.3692124538171217,-0.2403811802487099,0.423728813559322,12,0.05975523271364507,-1.4852544518802555,0.13747643260285788,-0.20586982941763599,0.02836637859547196,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,-0.003808435536990382,0.0007333025478027042,-0.6567976038214297,0.5113110651682543,0.5150375939849624,0.5150375939849624,GLOBAL_ALL_WORLD,0.2835249042145594,0.17496807151979565,0.4471830985915493,False
A3EVAL-49B7E7E9C36DE460,ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,ALL_A3_READY,False,GEOGRAPHY,WITHIN_COHORT,WEEKLY_WEDNESDAY,126,33,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,177,-0.13531649477269334,-0.12909944487358063,0.323036073977889,-0.4188897329836772,0.3333333333333333,25,0.050987007098517695,-2.6539407286886485,0.007955780006029457,-0.23524919236527608,-0.035383797180110574,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,-0.0060431663267334285,-0.004468572386680324,-0.6560389299762344,0.5117990762586,0.4798387096774194,0.4798387096774194,GLOBAL_ALL_WORLD,0.2579787234042553,0.15824468085106383,0.3992248062015504,False
A3EVAL-D0DD8AAE9112F04A,ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,ALL_A3_READY,False,GEOGRAPHY,WITHIN_COHORT,MONTH_END,1,33,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,40,0.022090791136712726,-0.005052911526399116,0.28770420209773184,0.07678299786948743,0.475,1,0.04675884381096533,0.4724409188991165,0.636612103155823,-0.06955485869151293,0.11373644096493837,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,0.0006649157385448957,0.0010099022969443094,0.48071719269523944,0.630717510180688,0.5238095238095238,0.5238095238095238,GLOBAL_ALL_WORLD,0.34759358288770054,0.17647058823529413,0.5277777777777778,False
A3EVAL-8219AF794F2863D9,ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,ALL_A3_READY,False,GEOGRAPHY,WITHIN_COHORT,MONTH_END,5,33,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,40,0.04788170420589645,0.1238286846652168,0.3615074196954044,0.13245012853744517,0.575,1,0.05502780022178687,0.8701366220875916,0.3842257461955464,-0.05997080237727101,0.1557342107890639,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,0.0014234288714236433,0.001026695076729327,0.8617753724289176,0.38881113967463565,0.5555555555555556,0.5555555555555556,GLOBAL_ALL_WORLD,0.3010752688172043,0.1881720430107527,0.4788732394366197,False
A3EVAL-866D48CE9B35B72E,ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,ALL_A3_READY,False,GEOGRAPHY,WITHIN_COHORT,MONTH_END,21,33,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,40,-0.026529527157792294,-0.010780956089594772,0.34498152020762785,-0.07690129935605085,0.45,1,0.05583174959796184,-0.47516918865750113,0.6346663864169355,-0.13595774556365614,0.08289869124807156,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,-0.0011597238402330124,0.0011923414080877738,-0.40434951809810993,0.6859557167904233,0.532258064516129,0.532258064516129,GLOBAL_ALL_WORLD,0.31891891891891894,0.1783783783783784,0.5,False
A3EVAL-D4DC7A90CE80AE30,ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,ALL_A3_READY,False,GEOGRAPHY,WITHIN_COHORT,MONTH_END,42,33,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,40,-0.048249032896132485,-0.02484883049672893,0.39483630039413853,-0.12220009367925067,0.5,1,0.06565585737188942,-0.7348778133052044,0.4624139116272704,-0.17693214871913437,0.08043408292686939,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,-0.0026279628660815907,0.0025714439014714666,-0.5595643406616484,0.5757766335057399,0.5081967213114754,0.5081967213114754,GLOBAL_ALL_WORLD,0.2896174863387978,0.16939890710382513,0.4117647058823529,False
