record_type,date,analysis_context_id,eligible_rs63_count,positive_global_rs_fraction,improving_acceleration_fraction,leading_state_fraction,rs63_cross_sectional_dispersion,leadership_breadth_regime,best_signal_id,warning,forward_horizon_sessions,observation_count,mean_top3_advantage_vs_global,median_top3_advantage_vs_global,positive_frequency,hac_t_statistic,hac_p_value,market_concentration_regime,regime_threshold_uses_future_data
WEEKLY_BREADTH,2014-02-21,ALL_EQUITY_OPPORTUNITIES,32.0,0.5625,0.64,0.25806451612903225,0.052680850621085504,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2014-02-28,ALL_EQUITY_OPPORTUNITIES,33.0,0.5454545454545454,0.6,0.3125,0.050308294528134116,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2014-03-07,ALL_EQUITY_OPPORTUNITIES,33.0,0.6060606060606061,0.32142857142857145,0.3125,0.055200453057696615,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2014-03-14,ALL_EQUITY_OPPORTUNITIES,35.0,0.6285714285714286,0.5,0.2903225806451613,0.07026988836642714,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2014-03-21,ALL_EQUITY_OPPORTUNITIES,34.0,0.5882352941176471,0.4827586206896552,0.34375,0.060068950286195875,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2014-03-28,ALL_EQUITY_OPPORTUNITIES,33.0,0.5151515151515151,0.5172413793103449,0.3870967741935484,0.04302118891308883,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2014-04-04,ALL_EQUITY_OPPORTUNITIES,34.0,0.6176470588235294,0.4482758620689655,0.25,0.042564856802361606,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2014-04-11,ALL_EQUITY_OPPORTUNITIES,35.0,0.5142857142857142,0.5,0.21875,0.049740741052653255,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2014-04-17,ALL_EQUITY_OPPORTUNITIES,35.0,0.5142857142857142,0.5161290322580645,0.28125,0.04661671126405063,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2014-04-25,ALL_EQUITY_OPPORTUNITIES,35.0,0.5428571428571428,0.5806451612903226,0.2727272727272727,0.041864585213512946,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2014-05-02,ALL_EQUITY_OPPORTUNITIES,34.0,0.5588235294117647,0.5172413793103449,0.30303030303030304,0.040792476320681545,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2014-05-09,ALL_EQUITY_OPPORTUNITIES,33.0,0.45454545454545453,0.5357142857142857,0.3870967741935484,0.04698021775441973,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2014-05-16,ALL_EQUITY_OPPORTUNITIES,35.0,0.4857142857142857,0.6206896551724138,0.34375,0.06180227857013461,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2014-05-23,ALL_EQUITY_OPPORTUNITIES,36.0,0.5,0.5517241379310345,0.21212121212121213,0.060939435671721304,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2014-05-30,ALL_EQUITY_OPPORTUNITIES,35.0,0.5714285714285714,0.5172413793103449,0.2727272727272727,0.053546682243393894,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2014-06-06,ALL_EQUITY_OPPORTUNITIES,36.0,0.4444444444444444,0.4827586206896552,0.23529411764705882,0.05678198741618272,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2014-06-13,ALL_EQUITY_OPPORTUNITIES,36.0,0.5277777777777778,0.5172413793103449,0.24242424242424243,0.05380300571308717,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2014-06-20,ALL_EQUITY_OPPORTUNITIES,35.0,0.5428571428571428,0.6551724137931034,0.21875,0.05094508754773592,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
