evaluation_id,signal_id,signal_family,signal_role,registry_class,universe_id,primary_decision_universe,cohort_id,ranking_mode,frequency_id,forward_horizon_sessions,authorised_family_count,scheduled_observation_dates,overlapping_forward_returns,historical_eligibility_warning,status,ic_observation_count,ic_mean,ic_median,ic_standard_deviation,ic_information_ratio,ic_positive_frequency,ic_hac_lag,ic_hac_standard_error,ic_hac_t_statistic,ic_hac_p_value,ic_confidence_interval_low,ic_confidence_interval_high,bh_fdr_q_value,headline_predeclared_test,multiple_testing_family,fdr_survives_q_0_10
A3EVAL-A0B9B980F8C2C46B,ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,42,14,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,3,-0.08727256916325977,-0.007169241683455081,0.6364075999945429,-0.13713313474573233,0.3333333333333333,2,0.18437030014387046,-0.47335481417103514,0.6359600615275103,-0.4486317172640858,0.27408657893756627,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-4E82EEF06433AD32,ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,63,14,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,12,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-B333182C0349A717,ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,126,14,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,25,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-E0EB053ED6EE1F9C,ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,1,14,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,10,0.1769183149582989,0.26475637513472394,0.4063096898058338,0.4354272600361664,0.7,1,0.14705335405261383,1.2030892875452524,0.22894177038228702,-0.11130096279064139,0.4651375927072392,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-4C55562BF2D85D23,ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,5,14,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,7,-0.1552461598843189,-0.2222464921871067,0.4246349313871563,-0.3655991262357427,0.42857142857142855,1,0.12009569516321572,-1.2926871331510428,0.19611928969636405,-0.39062939710252287,0.08013707733388509,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-751472CA3F198988,ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,21,14,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,6,-0.1915720024388733,-0.18640028376983142,0.4027686599805071,-0.4756378076887731,0.3333333333333333,1,0.14799370252891586,-1.2944605018003577,0.19550640407301478,-0.4816343293342827,0.0984903244565361,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-C98997F4CE1FE566,ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,42,14,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,3,-0.12674844046325287,-0.0071692416834551,0.5826780920187873,-0.21752738295704813,0.3333333333333333,1,0.21479454075834517,-0.5900915359196738,0.5551292830671106,-0.5477380044254301,0.2942411234989244,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-EDDB3E395734601C,ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,63,14,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,2,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-545F8447E8CE9A55,ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,126,14,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,5,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-1C0AD341135521B2,ABS_POS_252,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,1,14,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-AA030A7E43B63BE7,ABS_POS_252,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,5,14,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-1FFA980DC5C8D220,ABS_POS_252,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,21,14,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,4,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-33CEA4EF168CE36D,ABS_POS_252,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,42,14,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,8,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-BB976E1F6F0AE97B,ABS_POS_252,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,63,14,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,12,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-E395E25530BA391A,ABS_POS_252,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,126,14,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,25,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-E2BB027656017506,ABS_POS_252,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,1,14,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-DDD701EF3EC52145,ABS_POS_252,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,5,14,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-64D96F3F18C81925,ABS_POS_252,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,21,14,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-D948707F05AAB75F,ABS_POS_252,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,42,14,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-26A160B63B980928,ABS_POS_252,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,63,14,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,2,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-63C6C628AB5D6775,ABS_POS_252,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,126,14,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,5,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-4695A7D689E7C411,ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,1,14,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,38,-0.09563716357372443,-0.04301545010073034,0.38463143200169353,-0.24864625097333007,0.47368421052631576,1,0.061445819263203354,-1.5564470409949673,0.11960182660630932,-0.21606875633016048,0.02479442918271163,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-CE05B522C06B3715,ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,5,14,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,34,-0.11215763693515961,-0.11470786693528089,0.39268190386153046,-0.28561957103760305,0.35294117647058826,1,0.07199401411533754,-1.557874474890068,0.11926300708246598,-0.2532633117036895,0.028948037833370258,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-51D793D5BC71B2AC,ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,21,14,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,20,-0.15562094043605984,-0.18776102572739883,0.43595144731104724,-0.35696851425985926,0.35,4,0.125708969912176,-1.2379461906718447,0.21573601357291816,-0.4020059939975541,0.09076411312543442,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-05ACB26A0A4E3AFB,ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,42,14,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,3,-0.12205903008959677,-0.007169241683455081,0.3442064217559247,-0.3546099734773348,0.3333333333333333,2,0.10986034350100178,-1.111038125313014,0.2665519390657217,-0.33738134668075925,0.09326328650156572,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-12A1FD0AF1D18239,ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,63,14,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,12,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-F79C80AE22572205,ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,126,14,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,25,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-E7ABDD7BFF5A3DB1,ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,1,14,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,10,0.15626707930075934,0.13929464567426045,0.3923360008417147,0.3982991083293532,0.8,1,0.12569485681696715,1.2432257234543056,0.21378466614894187,-0.09009031310241519,0.4026244717039339,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-8E2825FC57DA4AD1,ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,5,14,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,7,-0.1532364125813234,0.028676966733820204,0.40137204554372347,-0.38178147751605335,0.5714285714285714,1,0.1270081557444519,-1.2065084457225277,0.22762150457357333,-0.4021678235833031,0.09569499842065632,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-550B81444A757130,ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,21,14,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,6,-0.18922729725204523,-0.18640028376983142,0.2915017633638486,-0.6491463209979086,0.3333333333333333,1,0.10354887552468828,-1.8274201075889944,0.06763662833829273,-0.39217936392005537,0.013724769415964871,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-37A805626803752C,ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,42,14,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,3,-0.16153490138958984,-0.0071692416834551,0.3015506723661124,-0.5356807866555524,0.3333333333333333,1,0.12674207476958532,-1.2745167828699129,0.20248032866156418,-0.40994480326385974,0.08687500048468005,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-A129EAFAE9C86AC2,ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,63,14,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,2,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-7E7A1BBFE2DF7F1C,ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,126,14,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,5,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-5F80039A65CFF7AE,ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,1,14,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-355B7FF5B3E5609A,ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,5,14,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-0EE0B015D74EDAD4,ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,21,14,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,4,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-B8CF7BB1BB6220C6,ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,42,14,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,8,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-F6B58C27EA8D2733,ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,63,14,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,12,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-B569474C7A930ABD,ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,126,14,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,25,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-EB7C12998DAF9B75,ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,1,14,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-B60ABA56FA7043BA,ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,5,14,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-871F5A5078C115B5,ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,21,14,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-09798D34BAFFF5E0,ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,42,14,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-1C4428B9641DE27F,ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,63,14,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,2,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-705FA010DC77B59A,ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,126,14,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,5,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-3E6E32E50F01B1E9,TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,1,14,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-6672194AE9CCA6E4,TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,5,14,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-2745BC409785417F,TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,EXPERIMENTAL,False,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,21,14,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,4,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
