module_id,counterfactual_event_id,review_date,execution_date,counterfactual_end_date,family,action_type,allocation_reduced,position_return_at_reduction,realised_profit_locked_return_equivalent,profit_remaining_invested_return_equivalent,family_counterfactual_return,actual_cash_return,avoided_downside_return_equivalent,foregone_upside_return_equivalent,incremental_cost_return_equivalent,net_monetisation_value,warning
EXIT_MFE_GIVEBACK_LOCK_WEEKLY,EXIT_MFE_GIVEBACK_LOCK_WEEKLY-CF-060,2025-10-24,2025-10-27,2026-04-01,GLOBAL_SILVER_MINERS,MFE_50_GIVEBACK_OR_FAILED_EXIT,1.0,0.16993464052287544,0.1452513966480444,0.0,0.47553053269813716,0.016101433988323643,0.0,0.4594290987098135,0.0020159600000000002,-0.4614450587098135,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_MFE_GIVEBACK_LOCK_WEEKLY,EXIT_MFE_GIVEBACK_LOCK_WEEKLY-CF-084,2026-07-17,2026-07-20,2026-08-21,GLOBAL_SEMICONDUCTORS,MFE_50_GIVEBACK_OR_FAILED_EXIT,1.0,0.1472748398186956,0.12836927535338394,0.0,-0.028747951078048173,0.003216817254880766,0.03196476833292894,0.0,0.0020159600000000002,0.029948808332928938,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_MFE_GIVEBACK_LOCK_MONTHLY,EXIT_MFE_GIVEBACK_LOCK_MONTHLY-CF-001,2022-06-30,2022-07-01,2022-09-01,GLOBAL_OIL_GAS,MFE_50_GIVEBACK_OR_FAILED_EXIT,1.0,0.1532410320956561,0.1328785811732594,0.0,0.19457202505219118,0.002391213031804229,0.0,0.19218081202038695,0.0020159600000000002,-0.19419677202038696,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_MFE_GIVEBACK_LOCK_MONTHLY,EXIT_MFE_GIVEBACK_LOCK_MONTHLY-CF-003,2025-05-30,2025-06-02,2025-07-01,GLOBAL_GOLD_MINERS,MFE_50_GIVEBACK_OR_FAILED_EXIT,1.0,0.04622335495829466,0.044181153803565444,0.0,-0.0449414932173553,0.0032852256092283927,0.04822671882658369,0.0,0.0020159600000000002,0.046210758826583695,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_MFE_GIVEBACK_LOCK_MONTHLY,EXIT_MFE_GIVEBACK_LOCK_MONTHLY-CF-004,2025-10-31,2025-11-03,2026-04-01,GLOBAL_SILVER_MINERS,MFE_50_GIVEBACK_OR_FAILED_EXIT,1.0,0.15274751876059023,0.1325073498530026,0.0,0.46600688468158324,0.015343210498213633,0.0,0.4506636741833696,0.0020159600000000002,-0.4526796341833696,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_MFE_GIVEBACK_LOCK_MONTHLY,EXIT_MFE_GIVEBACK_LOCK_MONTHLY-CF-009,2026-07-31,2026-08-03,2026-08-21,GLOBAL_SEMICONDUCTORS,MFE_50_GIVEBACK_OR_FAILED_EXIT,1.0,0.12618577480196347,0.11204703311418836,0.0,0.020805724887357657,0.0018082614807555242,0.0,0.018997463406602133,0.0020159600000000002,-0.021013423406602134,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_STRENGTH_HARVEST_WEEKLY,EXIT_STRENGTH_HARVEST_WEEKLY-CF-001,2022-04-14,2022-04-19,2022-09-01,GLOBAL_OIL_GAS,EXCEPTIONAL_STRENGTH_TRIM25,0.25,0.2079924480805535,0.04304506381870273,0.1291351914561082,0.11221977452377696,0.004260710512881349,0.0,0.026989766002723903,0.00051596,-0.027505726002723902,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_STRENGTH_HARVEST_WEEKLY,EXIT_STRENGTH_HARVEST_WEEKLY-CF-002,2023-01-27,2023-01-30,2023-04-03,EUROPE_BANKS,EXCEPTIONAL_STRENGTH_TRIM25,0.25,0.20194746694307586,0.04200422075365131,0.12601266226095392,-0.05963048132582671,0.006703688581811473,0.016583542476909546,0.0,0.00051596,0.016067582476909547,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_STRENGTH_HARVEST_WEEKLY,EXIT_STRENGTH_HARVEST_WEEKLY-CF-003,2025-09-30,2025-10-01,2026-04-01,GLOBAL_SILVER_MINERS,EXCEPTIONAL_STRENGTH_TRIM25,0.25,0.2028564512224642,0.04216140068424229,0.12648420205272687,0.35426811090132104,0.01892180981037206,0.0,0.08383657527273725,0.00051596,-0.08435253527273724,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_STRENGTH_HARVEST_WEEKLY,EXIT_STRENGTH_HARVEST_WEEKLY-CF-004,2026-05-29,2026-06-01,2026-08-21,GLOBAL_SEMICONDUCTORS,EXCEPTIONAL_STRENGTH_TRIM25,0.25,0.2259875472755115,0.04608275748349143,0.13824827245047427,-0.07924934257709737,0.008161222471178009,0.021852641262068845,0.0,0.00051596,0.021336681262068845,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_STRENGTH_HARVEST_MONTHLY,EXIT_STRENGTH_HARVEST_MONTHLY-CF-001,2022-05-31,2022-06-01,2022-09-01,GLOBAL_OIL_GAS,EXCEPTIONAL_STRENGTH_TRIM25,0.25,0.38483322844556156,0.06947284708020883,0.20841854124062648,-0.024326474934637576,0.0032636522160709447,0.00689753178767713,0.0,0.00051596,0.00638157178767713,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_STRENGTH_HARVEST_MONTHLY,EXIT_STRENGTH_HARVEST_MONTHLY-CF-002,2023-01-31,2023-02-01,2023-04-03,EUROPE_BANKS,EXCEPTIONAL_STRENGTH_TRIM25,0.25,0.23200092400666272,0.04707807427046379,0.14123422281139136,-0.09631943915263275,0.006517806472954524,0.025709311406396818,0.0,0.00051596,0.025193351406396818,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_STRENGTH_HARVEST_MONTHLY,EXIT_STRENGTH_HARVEST_MONTHLY-CF-003,2025-09-30,2025-10-01,2026-04-01,GLOBAL_SILVER_MINERS,EXCEPTIONAL_STRENGTH_TRIM25,0.25,0.2028564512224642,0.04216140068424229,0.12648420205272687,0.35426811090132104,0.01892180981037206,0.0,0.08383657527273725,0.00051596,-0.08435253527273724,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_STRENGTH_HARVEST_MONTHLY,EXIT_STRENGTH_HARVEST_MONTHLY-CF-004,2026-05-29,2026-06-01,2026-08-21,GLOBAL_SEMICONDUCTORS,EXCEPTIONAL_STRENGTH_TRIM25,0.25,0.2259875472755115,0.04608275748349143,0.13824827245047427,-0.07924934257709737,0.008161222471178009,0.021852641262068845,0.0,0.00051596,0.021336681262068845,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_STRENGTH_PLUS_DECELERATION_WEEKLY,EXIT_STRENGTH_PLUS_DECELERATION_WEEKLY-CF-001,2022-05-06,2022-05-09,2022-09-01,GLOBAL_OIL_GAS,STRENGTH_AND_DECELERATION_TRIM25,0.25,0.2946821900566383,0.0569024182768257,0.1707072548304771,0.12490170380078536,0.003854898727170264,0.0,0.030261701268403773,0.00051596,-0.030777661268403773,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_STRENGTH_PLUS_DECELERATION_WEEKLY,EXIT_STRENGTH_PLUS_DECELERATION_WEEKLY-CF-002,2023-01-27,2023-01-30,2023-04-03,EUROPE_BANKS,STRENGTH_AND_DECELERATION_TRIM25,0.25,0.20194746694307586,0.04200422075365131,0.12601266226095392,-0.05963048132582671,0.006703688581811473,0.016583542476909546,0.0,0.00051596,0.016067582476909547,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_STRENGTH_PLUS_DECELERATION_WEEKLY,EXIT_STRENGTH_PLUS_DECELERATION_WEEKLY-CF-003,2025-09-30,2025-10-01,2026-04-01,GLOBAL_SILVER_MINERS,STRENGTH_AND_DECELERATION_TRIM25,0.25,0.2028564512224642,0.04216140068424229,0.12648420205272687,0.35426811090132104,0.01892180981037206,0.0,0.08383657527273725,0.00051596,-0.08435253527273724,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_STRENGTH_PLUS_DECELERATION_WEEKLY,EXIT_STRENGTH_PLUS_DECELERATION_WEEKLY-CF-004,2026-05-29,2026-06-01,2026-08-21,GLOBAL_SEMICONDUCTORS,STRENGTH_AND_DECELERATION_TRIM25,0.25,0.2259875472755115,0.04608275748349143,0.13824827245047427,-0.07924934257709737,0.008161222471178009,0.021852641262068845,0.0,0.00051596,0.021336681262068845,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_STRENGTH_PLUS_DECELERATION_MONTHLY,EXIT_STRENGTH_PLUS_DECELERATION_MONTHLY-CF-001,2022-05-31,2022-06-01,2022-09-01,GLOBAL_OIL_GAS,STRENGTH_AND_DECELERATION_TRIM25,0.25,0.38483322844556156,0.06947284708020883,0.20841854124062648,-0.024326474934637576,0.0032636522160709447,0.00689753178767713,0.0,0.00051596,0.00638157178767713,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_STRENGTH_PLUS_DECELERATION_MONTHLY,EXIT_STRENGTH_PLUS_DECELERATION_MONTHLY-CF-002,2023-01-31,2023-02-01,2023-04-03,EUROPE_BANKS,STRENGTH_AND_DECELERATION_TRIM25,0.25,0.23200092400666272,0.04707807427046379,0.14123422281139136,-0.09631943915263275,0.006517806472954524,0.025709311406396818,0.0,0.00051596,0.025193351406396818,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_STRENGTH_PLUS_DECELERATION_MONTHLY,EXIT_STRENGTH_PLUS_DECELERATION_MONTHLY-CF-003,2025-09-30,2025-10-01,2026-04-01,GLOBAL_SILVER_MINERS,STRENGTH_AND_DECELERATION_TRIM25,0.25,0.2028564512224642,0.04216140068424229,0.12648420205272687,0.35426811090132104,0.01892180981037206,0.0,0.08383657527273725,0.00051596,-0.08435253527273724,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_STRENGTH_PLUS_DECELERATION_MONTHLY,EXIT_STRENGTH_PLUS_DECELERATION_MONTHLY-CF-004,2026-05-29,2026-06-01,2026-08-21,GLOBAL_SEMICONDUCTORS,STRENGTH_AND_DECELERATION_TRIM25,0.25,0.2259875472755115,0.04608275748349143,0.13824827245047427,-0.07924934257709737,0.008161222471178009,0.021852641262068845,0.0,0.00051596,0.021336681262068845,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
