listing_id,share_class_id,fund_entity_id,economic_exposure_family_id,duplicate_group_id,isin,provider_issuer,ticker,mic,listing_currency,price_unit,accumulating_distributing,hedged_unhedged,ter_ocf_percent,current_investability_state,broker_status,implementation_evidence_confidence,implementation_selection_status,warning,implementation_evidence_order
LIST-8215D90774E11651,SC-F262A6CCE466D738,FUND-B987074B21334B3F,GLOBAL_CYBERSECURITY,DUP-GLOBAL_CYBERSECURITY,IE000ST40PX8,LEGAL AND GENERAL ASSET MANAGEMENT,ASPY,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,4
LIST-935314F567CA7A98,SC-343099C17C765F8E,FUND-F26C5F58336A1D6C,GLOBAL_CYBERSECURITY,DUP-GLOBAL_CYBERSECURITY,IE00072RHT03,INVESCO,CBRX,XLON,GBP,GBX,ACCUMULATING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,5
LIST-7856AB4F20EE1044,SC-643F56D35B5A28CA,FUND-7ABE37E3A097D45E,GLOBAL_CYBERSECURITY,DUP-GLOBAL_CYBERSECURITY,IE00BMH5Y871,GLOBAL X,BUG,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,6
LIST-890D64B9BF1F5F9C,SC-2E125BCEE806464A,FUND-D8DFAF359D3A1B94,GLOBAL_CYBERSECURITY,DUP-GLOBAL_CYBERSECURITY,IE00BF16M727,FIRST TRUST,CIBR,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,7
LIST-89A55C70F6D52D62,SC-343099C17C765F8E,FUND-F26C5F58336A1D6C,GLOBAL_CYBERSECURITY,DUP-GLOBAL_CYBERSECURITY,IE00072RHT03,INVESCO,ICBR,XLON,USD,USD,ACCUMULATING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,8
LIST-B95065DACFB7B960,SC-F262A6CCE466D738,FUND-B987074B21334B3F,GLOBAL_CYBERSECURITY,DUP-GLOBAL_CYBERSECURITY,IE000ST40PX8,LEGAL AND GENERAL ASSET MANAGEMENT,ESPY,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,9
LIST-C9A77B87F74C6738,SC-6CEADC58C5A588D4,FUND-D9311B5E45A51304,GLOBAL_CYBERSECURITY,DUP-GLOBAL_CYBERSECURITY,IE00BLPK3577,WISDOMTREE,WCBR,XLON,USD,USD,ACCUMULATING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,10
LIST-6EBC57E71D8000A2,SC-29AFBF2A35DB17C8,FUND-12C5018C9F5DCE7E,GLOBAL_DEVELOPED_WORLD,DUP-GLOBAL_DEVELOPED_WORLD,IE00B4L5Y983,ISHARES,SWDA,XLON,GBP,GBX,ACCUMULATING,UNHEDGED,0.2000,CURRENTLY_INVESTABLE,NOT_CHECKED,HIGH,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,1
LIST-E291D863CE4941D4,SC-29AFBF2A35DB17C8,FUND-12C5018C9F5DCE7E,GLOBAL_DEVELOPED_WORLD,DUP-GLOBAL_DEVELOPED_WORLD,IE00B4L5Y983,ISHARES,IWDA,XLON,USD,USD,ACCUMULATING,UNHEDGED,0.2000,CURRENTLY_INVESTABLE,NOT_CHECKED,HIGH,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,2
LIST-08FA4E695817783A,SC-CEB4E71BAAABFAE3,FUND-F26C5F58336A1D6C,GLOBAL_DEVELOPED_WORLD,DUP-GLOBAL_DEVELOPED_WORLD,IE000OEF25S1,INVESCO,MWEP,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,3
LIST-3731D2CC25847C3C,SC-FC67965773E16721,FUND-BEAA3A82B4C7485E,GLOBAL_DEVELOPED_WORLD,DUP-GLOBAL_DEVELOPED_WORLD,IE00BK5BQV03,VANGUARD,VHVG,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,4
LIST-495822A4AE4E7D97,SC-B3913482067BF0FB,FUND-E42479B2B86DA0C7,GLOBAL_DEVELOPED_WORLD,DUP-GLOBAL_DEVELOPED_WORLD,IE000KLSD4Y8,UBS,WRDG,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,5
LIST-96D73ED60D1841B5,SC-980B42BA53B33DCC,FUND-B756E6B19C71172A,GLOBAL_DEVELOPED_WORLD,DUP-GLOBAL_DEVELOPED_WORLD,IE000910ZA91,HSBC,HPWG,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,6
LIST-D00B5452FBC373E0,SC-B2D09086A53E7E00,FUND-75D49E6BCADC4645,GLOBAL_DEVELOPED_WORLD,DUP-GLOBAL_DEVELOPED_WORLD,IE000CVOSY02,FRANKLIN,WORL,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,7
LIST-EA35954FCE18CC78,SC-492CDA5C371D9486,FUND-C758EFEBA9C7F622,GLOBAL_DEVELOPED_WORLD,DUP-GLOBAL_DEVELOPED_WORLD,FR0010315770,AMUNDI,WLDL,XLON,GBP,GBX,DISTRIBUTING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,8
LIST-AD13EDFA20545603,SC-B2D09086A53E7E00,FUND-75D49E6BCADC4645,GLOBAL_DEVELOPED_WORLD,DUP-GLOBAL_DEVELOPED_WORLD,IE000CVOSY02,FRANKLIN,DWLD,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,9
LIST-BFF1611699853FF2,SC-492CDA5C371D9486,FUND-C758EFEBA9C7F622,GLOBAL_DEVELOPED_WORLD,DUP-GLOBAL_DEVELOPED_WORLD,FR0010315770,AMUNDI,WLDD,XLON,USD,USD,DISTRIBUTING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,10
LIST-C1479047938126A3,SC-CEB4E71BAAABFAE3,FUND-F26C5F58336A1D6C,GLOBAL_DEVELOPED_WORLD,DUP-GLOBAL_DEVELOPED_WORLD,IE000OEF25S1,INVESCO,MWEQ,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,11
LIST-C18DBF3D80B67125,SC-FC67965773E16721,FUND-BEAA3A82B4C7485E,GLOBAL_DEVELOPED_WORLD,DUP-GLOBAL_DEVELOPED_WORLD,IE00BK5BQV03,VANGUARD,VHVE,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,12
LIST-97D739B74489B916,SC-278FD2BD8AFB6E7D,FUND-8B7CBF6C2067F7EB,GLOBAL_DEVELOPED_WORLD_EUR_HEDGED,DUP-GLOBAL_DEVELOPED_WORLD_EUR_HEDGED,IE00B441G979,ISHARES,IWDE,XLON,EUR,EUR,ACCUMULATING,HEDGED,0.5500,CURRENTLY_INVESTABLE,NOT_CHECKED,HIGH,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,1
LIST-86A9A4ADD26087B2,SC-41066A3F559B32A4,FUND-8B7CBF6C2067F7EB,GLOBAL_DEVELOPED_WORLD_GBP_HEDGED,DUP-GLOBAL_DEVELOPED_WORLD_GBP_HEDGED,IE00B42YS929,ISHARES,IGWD,XLON,GBP,GBX,ACCUMULATING,HEDGED,0.5500,CURRENTLY_INVESTABLE,NOT_CHECKED,HIGH,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,1
LIST-630DABDA2B1F3BBF,SC-947C382E5D5B406E,FUND-70AECA3C35FB043E,GLOBAL_ENERGY,DUP-GLOBAL_ENERGY,IE00BM67HM91,DEUTSCHE BANK,XWES,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,1
LIST-A29E81BCBFDE4D11,SC-B47B272B0D7B7326,FUND-F26C5F58336A1D6C,GLOBAL_ENERGY,DUP-GLOBAL_ENERGY,IE000AIFGRB9,INVESCO,WEEG,XLON,GBP,GBX,ACCUMULATING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,2
LIST-0F58452718072111,SC-B47B272B0D7B7326,FUND-F26C5F58336A1D6C,GLOBAL_ENERGY,DUP-GLOBAL_ENERGY,IE000AIFGRB9,INVESCO,WDEE,XLON,USD,USD,ACCUMULATING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,3
LIST-5BCA74D29D093BE6,SC-947C382E5D5B406E,FUND-70AECA3C35FB043E,GLOBAL_ENERGY,DUP-GLOBAL_ENERGY,IE00BM67HM91,DEUTSCHE BANK,XDW0,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,4
LIST-7529CAC03FC2DD65,SC-83BEC43E70DAD01D,FUND-70AECA3C35FB043E,GLOBAL_FINANCIALS,DUP-GLOBAL_FINANCIALS,IE00BM67HL84,DEUTSCHE BANK,XWFS,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,1
LIST-0D38779AC9AC2412,SC-83BEC43E70DAD01D,FUND-70AECA3C35FB043E,GLOBAL_FINANCIALS,DUP-GLOBAL_FINANCIALS,IE00BM67HL84,DEUTSCHE BANK,XDWF,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,2
LIST-9E3AEA1F5FF88D2D,SC-814DAA9A8BF53537,FUND-C758EFEBA9C7F622,GLOBAL_FINANCIALS,DUP-GLOBAL_FINANCIALS,LU0533033071,AMUNDI,FINW,XLON,USD,USD,ACCUMULATING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,3
LIST-0B807835AF1CA13B,SC-91208EB0507CF600,FUND-921F2B499930DD5B,GLOBAL_GENOMICS,DUP-GLOBAL_GENOMICS,IE000O5M6XO1,RIZE UCITS ICAV,ARCG,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,1
LIST-B5A5F99530D02E33,SC-7E218ABE921A0699,FUND-FF81D6D974FBB80B,GLOBAL_GENOMICS,DUP-GLOBAL_GENOMICS,IE000B9PQW54,VAN ECK GLOBAL,CURG,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,2
LIST-CEE5449F74EC9293,SC-64B7FBA409EEFE5D,FUND-7ABE37E3A097D45E,GLOBAL_GENOMICS,DUP-GLOBAL_GENOMICS,IE00BM8R0N95,GLOBAL X,GNOG,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,3
LIST-FE424FF99F77AE84,SC-718FFBEF800C6350,FUND-70AECA3C35FB043E,GLOBAL_GENOMICS,DUP-GLOBAL_GENOMICS,IE000KD0BZ68,DEUTSCHE BANK,XGES,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,4
LIST-28425B1137FCB053,SC-91208EB0507CF600,FUND-921F2B499930DD5B,GLOBAL_GENOMICS,DUP-GLOBAL_GENOMICS,IE000O5M6XO1,RIZE UCITS ICAV,ARKG,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,5
LIST-9814B3A533AE6D8C,SC-7E218ABE921A0699,FUND-FF81D6D974FBB80B,GLOBAL_GENOMICS,DUP-GLOBAL_GENOMICS,IE000B9PQW54,VAN ECK GLOBAL,CURE,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,6
LIST-CC26AEBBCA4CFAB5,SC-718FFBEF800C6350,FUND-70AECA3C35FB043E,GLOBAL_GENOMICS,DUP-GLOBAL_GENOMICS,IE000KD0BZ68,DEUTSCHE BANK,XGEN,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,7
LIST-ECE414ADE73BB1D8,SC-64B7FBA409EEFE5D,FUND-7ABE37E3A097D45E,GLOBAL_GENOMICS,DUP-GLOBAL_GENOMICS,IE00BM8R0N95,GLOBAL X,GNOM,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,8
LIST-25852B7891F766BD,SC-FDDE497A1E1E3B9D,FUND-8B7CBF6C2067F7EB,GLOBAL_GOLD_MINERS,DUP-GLOBAL_GOLD_MINERS,IE00B6R52036,ISHARES,SPGP,XLON,GBP,GBX,ACCUMULATING,UNHEDGED,0.5500,CURRENTLY_INVESTABLE,NOT_CHECKED,HIGH,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,1
LIST-4D79D9DDC8F80693,SC-FDDE497A1E1E3B9D,FUND-8B7CBF6C2067F7EB,GLOBAL_GOLD_MINERS,DUP-GLOBAL_GOLD_MINERS,IE00B6R52036,ISHARES,IAUP,XLON,USD,USD,ACCUMULATING,UNHEDGED,0.5500,CURRENTLY_INVESTABLE,NOT_CHECKED,HIGH,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,2
LIST-1651384C2D972103,SC-863DBEB98CCF0155,FUND-FF81D6D974FBB80B,GLOBAL_GOLD_MINERS,DUP-GLOBAL_GOLD_MINERS,IE00BQQP9G91,VAN ECK GLOBAL,GJGB,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,3
LIST-3DBC2BFCFED3FB85,SC-C94C4A601821697D,FUND-C4CF53935E7B120A,GLOBAL_GOLD_MINERS,DUP-GLOBAL_GOLD_MINERS,LU0259322260,MARKET ACCESS,GOLB,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,4
LIST-51B428527D70C531,SC-7BC749B6C4FB8C56,FUND-FF81D6D974FBB80B,GLOBAL_GOLD_MINERS,DUP-GLOBAL_GOLD_MINERS,IE00BQQP9F84,VAN ECK GLOBAL,GDGB,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,5
LIST-5903E4CCC41A4CB6,SC-4FCD63B36E9747CA,FUND-B987074B21334B3F,GLOBAL_GOLD_MINERS,DUP-GLOBAL_GOLD_MINERS,IE00B3CNHG25,LEGAL AND GENERAL ASSET MANAGEMENT,AUCP,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,6
LIST-0874ED091C522428,SC-863DBEB98CCF0155,FUND-FF81D6D974FBB80B,GLOBAL_GOLD_MINERS,DUP-GLOBAL_GOLD_MINERS,IE00BQQP9G91,VAN ECK GLOBAL,GDXJ,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,7
LIST-AB1ECCADB2461A4E,SC-7BC749B6C4FB8C56,FUND-FF81D6D974FBB80B,GLOBAL_GOLD_MINERS,DUP-GLOBAL_GOLD_MINERS,IE00BQQP9F84,VAN ECK GLOBAL,GDX,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,8
LIST-F00FC94B114BC913,SC-4FCD63B36E9747CA,FUND-B987074B21334B3F,GLOBAL_GOLD_MINERS,DUP-GLOBAL_GOLD_MINERS,IE00B3CNHG25,LEGAL AND GENERAL ASSET MANAGEMENT,AUCO,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,9
LIST-D692419D6055D284,SC-FDF155B1F0B405F8,FUND-EB7A6A967272227B,GLOBAL_HEALTHCARE,DUP-GLOBAL_HEALTHCARE,IE00BYZK4776,ISHARES,DRDR,XLON,GBP,GBX,ACCUMULATING,UNHEDGED,0.4000,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,1
LIST-8F2CA6637A5CA2DF,SC-337DDBD147F50AF1,FUND-B987074B21334B3F,GLOBAL_HEALTHCARE,DUP-GLOBAL_HEALTHCARE,IE00BK5BC677,LEGAL AND GENERAL ASSET MANAGEMENT,DOCG,XLON,GBP,GBX,ACCUMULATING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,2
LIST-EC3A8432F3152A6A,SC-E73F278DFF04CA25,FUND-62FD00F4EAE03DD2,GLOBAL_HEALTHCARE,DUP-GLOBAL_HEALTHCARE,IE00BJQTJ848,HANETF,WELP,XLON,GBP,GBX,ACCUMULATING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,3
LIST-945C0C60DABD14CE,SC-FDF155B1F0B405F8,FUND-EB7A6A967272227B,GLOBAL_HEALTHCARE,DUP-GLOBAL_HEALTHCARE,IE00BYZK4776,ISHARES,HEAL,XLON,USD,USD,ACCUMULATING,UNHEDGED,0.4000,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,4
LIST-4EDA5B31CB5A7867,SC-337DDBD147F50AF1,FUND-B987074B21334B3F,GLOBAL_HEALTHCARE,DUP-GLOBAL_HEALTHCARE,IE00BK5BC677,LEGAL AND GENERAL ASSET MANAGEMENT,DOCT,XLON,USD,USD,ACCUMULATING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,5
