signal_id,frequency_id,forward_horizon_sessions,regime_id,regime_state,ic_observation_count,ic_mean,ic_median,ic_standard_deviation,ic_information_ratio,ic_positive_frequency,ic_hac_lag,ic_hac_standard_error,ic_hac_t_statistic,ic_hac_p_value,ic_confidence_interval_low,ic_confidence_interval_high,spread_observation_count,spread_mean,spread_median,spread_standard_deviation,spread_information_ratio,spread_positive_frequency,spread_hac_lag,spread_hac_standard_error,spread_hac_t_statistic,spread_hac_p_value,spread_confidence_interval_low,spread_confidence_interval_high,descriptive_only_no_filter_optimisation,historical_eligibility_warning
ABOVE_GBP_CASH_252,WEEKLY_WEDNESDAY,21,US_LEADERSHIP,US_DOMINANT,190,0.013361375178498757,0.00313713433015749,0.3988078048911929,0.03350329410464811,0.5105263157894737,4,0.04379163300986703,0.30511251260002575,0.7602804616281451,-0.07246864834503598,0.09919139870203349,217,0.0017445505544421518,-0.0025478135393881135,0.04398198810740287,0.039665113595638395,0.47465437788018433,4,0.004730848718913157,0.3687605878132871,0.7123061837953548,-0.007527742550935089,0.011016843659819392,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
ABOVE_GBP_CASH_252,WEEKLY_WEDNESDAY,42,EQUITY_TREND,BEAR_NONPOSITIVE_252,24,-0.03224667323657605,-0.027898050364561215,0.2922365644867499,-0.11034441666534894,0.5,8,0.08988849604954068,-0.35874082506401916,0.7197889844961125,-0.2084248881181467,0.1439315416449946,24,-0.002452067102576238,-0.0014294702836587757,0.03870763394327309,-0.06334841096642067,0.4583333333333333,8,0.014122650516407424,-0.17362655117235065,0.862158964127368,-0.030131953480980786,0.02522781927582831,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
ABOVE_GBP_CASH_252,WEEKLY_WEDNESDAY,42,EQUITY_TREND,BULL_POSITIVE_252,167,0.07123643661208755,0.06943693653108188,0.38793571891581385,0.1836294858621838,0.5568862275449101,8,0.06290917362537699,1.1323696133142562,0.2574790744484894,-0.05206327799082841,0.1945361512150035,167,0.014478482950761127,0.006493506997844888,0.06929819861002245,0.20893014885190875,0.5389221556886228,8,0.011952689333661368,1.2113159261980126,0.22577434721898648,-0.00894835766161121,0.03790532356313346,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
ABOVE_GBP_CASH_252,WEEKLY_WEDNESDAY,42,MARKET_VOLATILITY,HIGH,98,0.030540555729232897,0.016603046694440786,0.34586046444610036,0.08830311315907113,0.5102040816326531,8,0.06867176070794505,0.44473238219592465,0.6565131647540317,-0.10405362201329221,0.165134733471758,99,0.008212148682769984,-0.00022888671016343953,0.054279659114635,0.1512932987553676,0.494949494949495,8,0.011263632915068654,0.7290852555913511,0.46594951318151223,-0.01386416616584448,0.030288463531384445,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
ABOVE_GBP_CASH_252,WEEKLY_WEDNESDAY,42,MARKET_VOLATILITY,LOW,80,0.0587417576159062,0.04389736147268103,0.37417408806650393,0.15699044773369158,0.575,8,0.08834340271490741,0.6649252327926677,0.5060983157735771,-0.11440812997703037,0.23189164520884276,80,0.013342953737199736,0.007697961799092876,0.07320638049391377,0.18226490159978667,0.55,8,0.01830878592876398,0.7287732670595769,0.4661403666859807,-0.022541607283831387,0.04922751475823086,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
ABOVE_GBP_CASH_252,WEEKLY_WEDNESDAY,42,RATES,FALLING,152,0.044697491144140816,0.01826830012166311,0.450253231425732,0.0992718941796502,0.5197368421052632,8,0.0717313979084922,0.6231231015623234,0.5332036297921701,-0.09589346531721565,0.1852884476054973,185,0.003443726421442837,-0.00022888671016343953,0.06329031102686865,0.054411589476639974,0.4972972972972973,8,0.009028689679614526,0.38142039915473813,0.7028913266917243,-0.014252180178190112,0.021139633021075785,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
ABOVE_GBP_CASH_252,WEEKLY_WEDNESDAY,42,RATES,RISING,129,0.1577659954912309,0.17079393697362158,0.3824937607310562,0.41246684701390807,0.6511627906976745,8,0.07300163088372824,2.16112973890281,0.030685318925491145,0.014685428146436641,0.3008465628360252,216,0.02256316395591331,0.019419096036104158,0.05872220612376795,0.3842356315489451,0.6342592592592593,8,0.00891615264650154,2.5305941755905774,0.011386951182883093,0.005087825888108806,0.040038502023717816,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
ABOVE_GBP_CASH_252,WEEKLY_WEDNESDAY,42,RATES,UNCHANGED,1,0.11962366573848959,0.11962366573848959,,,1.0,0,0.0,,,0.11962366573848959,0.11962366573848959,1,0.05044625844531444,0.05044625844531444,,,1.0,0,0.0,,,0.05044625844531444,0.05044625844531444,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
ABOVE_GBP_CASH_252,WEEKLY_WEDNESDAY,42,CROSS_SECTIONAL_DISPERSION,HIGH,117,0.08315631546998557,0.07512725200177074,0.4164152442067879,0.19969565626346505,0.5555555555555556,8,0.07356661201219862,1.1303540178824167,0.2583270814109896,-0.06103159453855543,0.22734422547852656,117,0.013189374906849962,0.0042503480049851765,0.06615554396970927,0.1993691551064715,0.5299145299145299,8,0.012653295975004353,1.0423667424601932,0.2972416794608431,-0.011610629489884198,0.03798937930358412,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
ABOVE_GBP_CASH_252,WEEKLY_WEDNESDAY,42,CROSS_SECTIONAL_DISPERSION,LOW,125,0.13009934865549574,0.17079393697362158,0.4195360258895233,0.3101029247241687,0.624,8,0.08360483887901171,1.5561222340703067,0.1196790288596476,-0.03376312448064128,0.29396182179163277,126,0.02763089869548037,0.022302902594631094,0.06884424639599636,0.40135378251576365,0.6190476190476191,8,0.01418590320182692,1.9477715519673042,0.05144230416555305,-0.00017296066827183001,0.055434758059232564,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
