economic_exposure_family_id,rotation_role,rotation_pool,signal_horizon_sessions,old_valid_observations,old_first_valid_date,old_last_valid_date,a2r2_valid_observations,a2r2_first_valid_date,a2r2_last_valid_date,modern_coverage_restored,affected_by_old_defect,root_cause_family_code
GLOBAL_WATER,THEME_ROTATION,POOL_GLOBAL_THEMES,42,487,2019-05-01,2026-08-21,2938,2013-06-25,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
GLOBAL_WATER,THEME_ROTATION,POOL_GLOBAL_THEMES,63,326,2023-12-08,2026-08-21,2919,2013-07-24,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
GLOBAL_WATER,THEME_ROTATION,POOL_GLOBAL_THEMES,126,134,2024-03-11,2026-05-01,2870,2013-10-22,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
GLOBAL_WATER,THEME_ROTATION,POOL_GLOBAL_THEMES,252,0,,,2778,2014-04-23,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
INDIA,COUNTRY_ROTATION,POOL_COUNTRY_ROTATION,21,1019,2011-08-19,2026-08-21,3346,2010-11-02,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
INDIA,COUNTRY_ROTATION,POOL_COUNTRY_ROTATION,42,570,2015-03-06,2026-08-21,3227,2011-05-04,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
INDIA,COUNTRY_ROTATION,POOL_COUNTRY_ROTATION,63,355,2015-04-08,2026-08-21,3167,2011-10-21,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
INDIA,COUNTRY_ROTATION,POOL_COUNTRY_ROTATION,126,113,2015-07-08,2026-05-01,3092,2013-07-04,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
INDIA,COUNTRY_ROTATION,POOL_COUNTRY_ROTATION,252,0,,,2980,2014-01-02,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
JAPAN,BROAD_GEOGRAPHY_ROTATION,POOL_BROAD_GEOGRAPHY_PRIMARY,21,2692,2013-06-07,2026-08-21,3374,2013-03-18,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
JAPAN,BROAD_GEOGRAPHY_ROTATION,POOL_BROAD_GEOGRAPHY_PRIMARY,42,2219,2013-07-08,2026-08-21,3363,2013-04-18,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
JAPAN,BROAD_GEOGRAPHY_ROTATION,POOL_BROAD_GEOGRAPHY_PRIMARY,63,1768,2013-08-06,2026-08-21,3346,2013-05-20,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
JAPAN,BROAD_GEOGRAPHY_ROTATION,POOL_BROAD_GEOGRAPHY_PRIMARY,126,1123,2013-11-04,2026-05-01,3283,2013-08-16,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
JAPAN,BROAD_GEOGRAPHY_ROTATION,POOL_BROAD_GEOGRAPHY_PRIMARY,252,688,2014-05-07,2017-01-23,3157,2014-02-14,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
JAPAN_EUR_HEDGED,BROAD_GEOGRAPHY_ROTATION,POOL_HEDGED_GEOGRAPHY_VARIANTS,21,2822,2011-04-01,2026-08-21,3584,2011-01-20,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
JAPAN_EUR_HEDGED,BROAD_GEOGRAPHY_ROTATION,POOL_HEDGED_GEOGRAPHY_VARIANTS,42,2322,2013-06-28,2026-08-21,3480,2011-05-04,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
JAPAN_EUR_HEDGED,BROAD_GEOGRAPHY_ROTATION,POOL_HEDGED_GEOGRAPHY_VARIANTS,63,1872,2013-07-29,2026-08-21,3411,2011-10-24,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
JAPAN_EUR_HEDGED,BROAD_GEOGRAPHY_ROTATION,POOL_HEDGED_GEOGRAPHY_VARIANTS,126,1255,2013-10-25,2026-05-01,3319,2013-07-04,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
JAPAN_EUR_HEDGED,BROAD_GEOGRAPHY_ROTATION,POOL_HEDGED_GEOGRAPHY_VARIANTS,252,844,2014-04-28,2017-08-25,3193,2014-01-02,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
JAPAN_GBP_HEDGED,BROAD_GEOGRAPHY_ROTATION,POOL_HEDGED_GEOGRAPHY_VARIANTS,21,2795,2013-01-31,2026-08-21,3446,2012-10-01,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
JAPAN_GBP_HEDGED,BROAD_GEOGRAPHY_ROTATION,POOL_HEDGED_GEOGRAPHY_VARIANTS,42,2322,2013-06-28,2026-08-21,3409,2012-12-05,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
JAPAN_GBP_HEDGED,BROAD_GEOGRAPHY_ROTATION,POOL_HEDGED_GEOGRAPHY_VARIANTS,63,1872,2013-07-29,2026-08-21,3379,2013-04-04,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
JAPAN_GBP_HEDGED,BROAD_GEOGRAPHY_ROTATION,POOL_HEDGED_GEOGRAPHY_VARIANTS,126,1255,2013-10-25,2026-05-01,3319,2013-07-04,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
JAPAN_GBP_HEDGED,BROAD_GEOGRAPHY_ROTATION,POOL_HEDGED_GEOGRAPHY_VARIANTS,252,844,2014-04-28,2017-08-25,3193,2014-01-02,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
SOUTH_KOREA,COUNTRY_ROTATION,POOL_COUNTRY_ROTATION,21,2086,2011-04-01,2026-08-21,3568,2010-11-02,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
SOUTH_KOREA,COUNTRY_ROTATION,POOL_COUNTRY_ROTATION,42,1414,2013-06-28,2026-08-21,3452,2011-05-04,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
SOUTH_KOREA,COUNTRY_ROTATION,POOL_COUNTRY_ROTATION,63,913,2013-07-29,2026-08-21,3379,2011-10-20,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
SOUTH_KOREA,COUNTRY_ROTATION,POOL_COUNTRY_ROTATION,126,317,2013-10-25,2026-05-01,3254,2013-07-04,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
SOUTH_KOREA,COUNTRY_ROTATION,POOL_COUNTRY_ROTATION,252,0,,,3128,2014-01-02,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
TAIWAN,COUNTRY_ROTATION,POOL_COUNTRY_ROTATION,21,1628,2011-04-01,2026-08-21,3494,2010-11-02,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
TAIWAN,COUNTRY_ROTATION,POOL_COUNTRY_ROTATION,42,964,2013-06-28,2026-08-21,3385,2011-05-04,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
TAIWAN,COUNTRY_ROTATION,POOL_COUNTRY_ROTATION,63,554,2015-04-27,2026-08-21,3312,2011-10-20,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
TAIWAN,COUNTRY_ROTATION,POOL_COUNTRY_ROTATION,126,185,2022-07-01,2026-05-01,3189,2013-07-04,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
TAIWAN,COUNTRY_ROTATION,POOL_COUNTRY_ROTATION,252,0,,,3068,2014-01-02,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
UK_BROAD_MARKET,BROAD_GEOGRAPHY_ROTATION,POOL_BROAD_GEOGRAPHY_PRIMARY,21,2790,2012-03-27,2026-08-21,3459,2011-08-23,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
UK_BROAD_MARKET,BROAD_GEOGRAPHY_ROTATION,POOL_BROAD_GEOGRAPHY_PRIMARY,42,2308,2013-07-11,2026-08-21,3390,2012-02-14,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
UK_BROAD_MARKET,BROAD_GEOGRAPHY_ROTATION,POOL_BROAD_GEOGRAPHY_PRIMARY,63,1858,2013-08-09,2026-08-21,3344,2012-03-12,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
UK_BROAD_MARKET,BROAD_GEOGRAPHY_ROTATION,POOL_BROAD_GEOGRAPHY_PRIMARY,126,1246,2013-11-07,2026-05-01,3226,2013-11-08,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
UK_BROAD_MARKET,BROAD_GEOGRAPHY_ROTATION,POOL_BROAD_GEOGRAPHY_PRIMARY,252,835,2014-05-12,2017-08-25,3100,2014-05-13,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
UK_LARGE_CAP,BROAD_GEOGRAPHY_ROTATION,POOL_UK_MARKET_CAP_BREADTH,21,2852,2011-04-01,2026-08-21,3633,2010-11-02,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
UK_LARGE_CAP,BROAD_GEOGRAPHY_ROTATION,POOL_UK_MARKET_CAP_BREADTH,42,2322,2013-06-28,2026-08-21,3517,2011-05-04,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
UK_LARGE_CAP,BROAD_GEOGRAPHY_ROTATION,POOL_UK_MARKET_CAP_BREADTH,63,1872,2013-07-29,2026-08-21,3444,2011-10-20,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
UK_LARGE_CAP,BROAD_GEOGRAPHY_ROTATION,POOL_UK_MARKET_CAP_BREADTH,126,1255,2013-10-25,2026-05-01,3319,2013-07-04,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
UK_LARGE_CAP,BROAD_GEOGRAPHY_ROTATION,POOL_UK_MARKET_CAP_BREADTH,252,844,2014-04-28,2017-08-25,3193,2014-01-02,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
UK_MID_CAP,BROAD_GEOGRAPHY_ROTATION,POOL_UK_MARKET_CAP_BREADTH,21,2852,2011-04-01,2026-08-21,3632,2010-11-02,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
UK_MID_CAP,BROAD_GEOGRAPHY_ROTATION,POOL_UK_MARKET_CAP_BREADTH,42,2322,2013-06-28,2026-08-21,3517,2011-05-04,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
UK_MID_CAP,BROAD_GEOGRAPHY_ROTATION,POOL_UK_MARKET_CAP_BREADTH,63,1872,2013-07-29,2026-08-21,3444,2011-10-20,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
UK_MID_CAP,BROAD_GEOGRAPHY_ROTATION,POOL_UK_MARKET_CAP_BREADTH,126,1255,2013-10-25,2026-05-01,3319,2013-07-04,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
UK_MID_CAP,BROAD_GEOGRAPHY_ROTATION,POOL_UK_MARKET_CAP_BREADTH,252,844,2014-04-28,2017-08-25,3193,2014-01-02,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
UK_SMALL_CAP,BROAD_GEOGRAPHY_ROTATION,POOL_UK_MARKET_CAP_BREADTH,21,2781,2013-06-04,2026-08-21,3340,2013-06-05,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
UK_SMALL_CAP,BROAD_GEOGRAPHY_ROTATION,POOL_UK_MARKET_CAP_BREADTH,42,2319,2013-07-03,2026-08-21,3319,2013-07-04,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
UK_SMALL_CAP,BROAD_GEOGRAPHY_ROTATION,POOL_UK_MARKET_CAP_BREADTH,63,1869,2013-08-01,2026-08-21,3298,2013-08-02,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
UK_SMALL_CAP,BROAD_GEOGRAPHY_ROTATION,POOL_UK_MARKET_CAP_BREADTH,126,1252,2013-10-30,2026-05-01,3235,2013-10-31,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
UK_SMALL_CAP,BROAD_GEOGRAPHY_ROTATION,POOL_UK_MARKET_CAP_BREADTH,252,841,2014-05-01,2017-08-25,3109,2014-05-02,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_AEROSPACE_DEFENCE,THEME_ROTATION,POOL_US_THEMES,21,4,2026-08-17,2026-08-20,3,2026-08-18,2026-08-20,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_AEROSPACE_DEFENCE,THEME_ROTATION,POOL_US_THEMES,42,0,,,0,,,False,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_AEROSPACE_DEFENCE,THEME_ROTATION,POOL_US_THEMES,63,0,,,0,,,False,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_AEROSPACE_DEFENCE,THEME_ROTATION,POOL_US_THEMES,126,0,,,0,,,False,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_AEROSPACE_DEFENCE,THEME_ROTATION,POOL_US_THEMES,252,0,,,0,,,False,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_BANKS,INDUSTRY_ROTATION,POOL_US_INDUSTRIES,21,1441,2019-01-09,2026-08-21,1923,2019-01-10,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_BANKS,INDUSTRY_ROTATION,POOL_US_INDUSTRIES,42,1042,2019-02-07,2026-08-21,1902,2019-02-08,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_BANKS,INDUSTRY_ROTATION,POOL_US_INDUSTRIES,63,664,2019-03-08,2026-08-21,1881,2019-03-11,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_BANKS,INDUSTRY_ROTATION,POOL_US_INDUSTRIES,126,195,2020-04-24,2026-05-01,1818,2019-06-12,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_BANKS,INDUSTRY_ROTATION,POOL_US_INDUSTRIES,252,0,,,1693,2019-12-06,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_BROAD_LARGE_CAP,BROAD_GEOGRAPHY_ROTATION,POOL_BROAD_GEOGRAPHY_PRIMARY,21,2874,2011-04-01,2026-08-21,3633,2010-11-02,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_BROAD_LARGE_CAP,BROAD_GEOGRAPHY_ROTATION,POOL_BROAD_GEOGRAPHY_PRIMARY,42,2365,2013-06-28,2026-08-21,3517,2011-05-04,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_BROAD_LARGE_CAP,BROAD_GEOGRAPHY_ROTATION,POOL_BROAD_GEOGRAPHY_PRIMARY,63,1924,2013-07-29,2026-08-21,3444,2011-10-20,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_BROAD_LARGE_CAP,BROAD_GEOGRAPHY_ROTATION,POOL_BROAD_GEOGRAPHY_PRIMARY,126,1307,2013-10-25,2026-05-01,3319,2013-07-04,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_BROAD_LARGE_CAP,BROAD_GEOGRAPHY_ROTATION,POOL_BROAD_GEOGRAPHY_PRIMARY,252,896,2014-04-28,2017-11-07,3193,2014-01-02,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_BROAD_LARGE_CAP_EUR_HEDGED,BROAD_GEOGRAPHY_ROTATION,POOL_HEDGED_GEOGRAPHY_VARIANTS,21,2662,2011-04-01,2026-08-21,3537,2011-02-11,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_BROAD_LARGE_CAP_EUR_HEDGED,BROAD_GEOGRAPHY_ROTATION,POOL_HEDGED_GEOGRAPHY_VARIANTS,42,2087,2013-10-11,2026-08-21,3432,2011-09-23,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_BROAD_LARGE_CAP_EUR_HEDGED,BROAD_GEOGRAPHY_ROTATION,POOL_HEDGED_GEOGRAPHY_VARIANTS,63,1581,2013-11-11,2026-08-21,3352,2011-10-20,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_BROAD_LARGE_CAP_EUR_HEDGED,BROAD_GEOGRAPHY_ROTATION,POOL_HEDGED_GEOGRAPHY_VARIANTS,126,893,2014-02-11,2026-05-01,3177,2013-07-04,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_BROAD_LARGE_CAP_EUR_HEDGED,BROAD_GEOGRAPHY_ROTATION,POOL_HEDGED_GEOGRAPHY_VARIANTS,252,480,2015-10-05,2017-08-25,2929,2014-01-02,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_BROAD_LARGE_CAP_GBP_HEDGED,BROAD_GEOGRAPHY_ROTATION,POOL_HEDGED_GEOGRAPHY_VARIANTS,21,2840,2011-04-01,2026-08-21,3626,2011-01-20,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_BROAD_LARGE_CAP_GBP_HEDGED,BROAD_GEOGRAPHY_ROTATION,POOL_HEDGED_GEOGRAPHY_VARIANTS,42,2322,2013-06-28,2026-08-21,3515,2011-05-04,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_BROAD_LARGE_CAP_GBP_HEDGED,BROAD_GEOGRAPHY_ROTATION,POOL_HEDGED_GEOGRAPHY_VARIANTS,63,1872,2013-07-29,2026-08-21,3442,2011-10-20,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_BROAD_LARGE_CAP_GBP_HEDGED,BROAD_GEOGRAPHY_ROTATION,POOL_HEDGED_GEOGRAPHY_VARIANTS,126,1255,2013-10-25,2026-05-01,3319,2013-07-04,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_BROAD_LARGE_CAP_GBP_HEDGED,BROAD_GEOGRAPHY_ROTATION,POOL_HEDGED_GEOGRAPHY_VARIANTS,252,844,2014-04-28,2017-08-25,3193,2014-01-02,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_COMMUNICATION_SERVICES,SECTOR_ROTATION,POOL_US_BROAD_SECTORS,21,1019,2021-03-02,2026-08-21,1379,2021-03-03,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_COMMUNICATION_SERVICES,SECTOR_ROTATION,POOL_US_BROAD_SECTORS,42,746,2021-03-31,2026-08-21,1358,2021-04-01,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_COMMUNICATION_SERVICES,SECTOR_ROTATION,POOL_US_BROAD_SECTORS,63,473,2021-08-27,2026-08-21,1337,2021-05-05,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_COMMUNICATION_SERVICES,SECTOR_ROTATION,POOL_US_BROAD_SECTORS,126,185,2022-07-01,2026-05-01,1274,2021-08-03,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_COMMUNICATION_SERVICES,SECTOR_ROTATION,POOL_US_BROAD_SECTORS,252,0,,,1148,2022-02-01,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_CONSUMER_STAPLES,SECTOR_ROTATION,POOL_US_BROAD_SECTORS,21,2226,2015-08-11,2026-08-21,2785,2015-08-12,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_CONSUMER_STAPLES,SECTOR_ROTATION,POOL_US_BROAD_SECTORS,42,1764,2015-09-10,2026-08-21,2764,2015-09-11,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_CONSUMER_STAPLES,SECTOR_ROTATION,POOL_US_BROAD_SECTORS,63,1314,2015-10-09,2026-08-21,2743,2015-10-12,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_CONSUMER_STAPLES,SECTOR_ROTATION,POOL_US_BROAD_SECTORS,126,698,2016-01-11,2026-05-01,2680,2016-01-12,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_CONSUMER_STAPLES,SECTOR_ROTATION,POOL_US_BROAD_SECTORS,252,287,2016-07-11,2017-08-25,2554,2016-07-12,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_FINANCIALS,SECTOR_ROTATION,POOL_US_BROAD_SECTORS,21,2795,2013-01-31,2026-08-21,3518,2011-08-22,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_FINANCIALS,SECTOR_ROTATION,POOL_US_BROAD_SECTORS,42,2322,2013-06-28,2026-08-21,3449,2011-09-21,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_FINANCIALS,SECTOR_ROTATION,POOL_US_BROAD_SECTORS,63,1872,2013-07-29,2026-08-21,3387,2011-10-20,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_FINANCIALS,SECTOR_ROTATION,POOL_US_BROAD_SECTORS,126,1255,2013-10-25,2026-05-01,3319,2013-07-04,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_FINANCIALS,SECTOR_ROTATION,POOL_US_BROAD_SECTORS,252,844,2014-04-28,2017-08-25,3193,2014-01-02,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_HEALTHCARE,SECTOR_ROTATION,POOL_US_BROAD_SECTORS,21,2204,2015-08-11,2026-08-21,2783,2015-08-12,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_HEALTHCARE,SECTOR_ROTATION,POOL_US_BROAD_SECTORS,42,1721,2015-09-10,2026-08-21,2762,2015-09-11,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_HEALTHCARE,SECTOR_ROTATION,POOL_US_BROAD_SECTORS,63,1271,2015-10-09,2026-08-21,2741,2015-10-12,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_HEALTHCARE,SECTOR_ROTATION,POOL_US_BROAD_SECTORS,126,655,2016-01-11,2026-05-01,2678,2016-01-12,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_HEALTHCARE,SECTOR_ROTATION,POOL_US_BROAD_SECTORS,252,287,2016-07-11,2017-08-25,2552,2016-07-12,2026-08-21,True,True,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_NASDAQ_100,BROAD_GEOGRAPHY_ROTATION,POOL_US_MARKET_BREADTH_STYLE,21,2852,2011-04-01,2026-08-21,3633,2010-11-02,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
US_NASDAQ_100,BROAD_GEOGRAPHY_ROTATION,POOL_US_MARKET_BREADTH_STYLE,42,2322,2013-06-28,2026-08-21,3517,2011-05-04,2026-08-21,True,False,MASTER_CALENDAR_PLUS_STRICT_CONSECUTIVE_DAILY_RETURN_CHAIN
