analysis_context_id,robustness_variant_id,score_column,forward_horizon_sessions,observation_count,mean_top3_advantage_vs_global,median_top3_advantage_vs_global,positive_frequency,hac_t_statistic,hac_p_value,neighbourhood_not_optimisation_grid,warning
COUNTRY,MH_RECENCY_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_FAST_NEIGHBOUR,10,616,-0.0008201322929256199,-0.0017917436947957888,0.4675324675324675,-0.6529443541357914,0.5137921531366857,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,MH_RECENCY_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_FAST_NEIGHBOUR,21,628,-0.002759442924902751,-0.0027902519682240223,0.4570063694267516,-1.0907793093370135,0.27537000290166935,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,MH_RECENCY_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_FAST_NEIGHBOUR,42,599,-0.0038890438400737003,-0.006354803075884319,0.43906510851419034,-0.7963220204531428,0.4258448896905208,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,MH_RECENCY_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_FAST_NEIGHBOUR,63,604,-0.006018078700407728,-0.010770251093618843,0.43211920529801323,-0.8040429224702222,0.421372186533873,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,MH_60D_CENTRAL,MH_LEVEL_60D_CENTERED,10,614,-0.0005404194236146933,-0.0015974600044766918,0.46905537459283386,-0.42205874070016397,0.6729821425264355,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,MH_60D_CENTRAL,MH_LEVEL_60D_CENTERED,21,624,-0.0022535313190030206,-0.0023548792479924363,0.4583333333333333,-0.857255578503975,0.39130365257793576,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,MH_60D_CENTRAL,MH_LEVEL_60D_CENTERED,42,597,-0.002913233886698354,-0.006132136664527499,0.4371859296482412,-0.5616397583043993,0.5743614862371971,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,MH_60D_CENTRAL,MH_LEVEL_60D_CENTERED,63,598,-0.0035611885830784755,-0.010395188572830338,0.4230769230769231,-0.4525151025469899,0.6508979438060944,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,MH_60D_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_60D_NEIGHBOUR,10,619,-0.0006552531643724606,-0.0011475360468561346,0.4701130856219709,-0.5057897049805246,0.6130042864719105,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,MH_60D_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_60D_NEIGHBOUR,21,625,-0.0023267909386372474,-0.002753680711382822,0.4544,-0.840160719684955,0.4008182790659671,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,MH_60D_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_60D_NEIGHBOUR,42,601,-0.002446141008113446,-0.006354803075884319,0.43427620632279534,-0.45357821649558955,0.6501324351368556,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,MH_60D_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_60D_NEIGHBOUR,63,603,-0.003172944835932231,-0.00787493384611393,0.4295190713101161,-0.395021454809233,0.6928270542700996,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,RS42_NEIGHBOUR_32,RANK_RS_32,10,711,-0.0017880718564054273,-0.0013669879026055876,0.4571026722925457,-2.480406856815648,0.013123254533103824,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
