subperiod_id,subperiod_start,subperiod_end,analysis_context_id,signal_id,top_tail_definition,forward_horizon_sessions,observation_count,mean_advantage_vs_global,median_advantage_vs_global,positive_frequency,hac_t_statistic,hac_p_value,ci_low,ci_high,dynamic_membership,warning
PRE_2020,,2019-12-31,INDUSTRY,MH_LEVEL_3_6_12_REFERENCE,TOP_3,21,87,-0.0015918480738876858,-0.0013048144097749237,0.4827586206896552,-0.264720803813689,0.7912245499424014,-0.013377717747640851,0.01019402159986548,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,INDUSTRY,MH_LEVEL_3_6_12_REFERENCE,TOP_3,42,78,-0.005796287288704506,-0.0021212945286859797,0.47435897435897434,-0.6213416557675137,0.5343748513593763,-0.024080131972954832,0.012487557395545822,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,INDUSTRY,MH_LEVEL_3_6_12_REFERENCE,TOP_3,63,70,-0.011042629327405434,-0.012691521110240966,0.42857142857142855,-0.8168610618680041,0.4140078321180034,-0.03753814586830491,0.01545288721349404,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,INDUSTRY,MH_LEVEL_60D_CENTERED,TOP_3,10,92,-0.0019898682722564996,-0.002529732262623652,0.45652173913043476,-0.5634544886861904,0.5731254423977816,-0.00891158107411117,0.00493184452959817,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,INDUSTRY,MH_LEVEL_60D_CENTERED,TOP_3,21,87,-0.0011746367976949946,-0.0013048144097749237,0.4827586206896552,-0.1997587491671761,0.84166926442311,-0.012699768127341662,0.010350494531951672,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,INDUSTRY,MH_LEVEL_60D_CENTERED,TOP_3,42,78,-0.0051229476954687695,-0.0021212945286859797,0.47435897435897434,-0.5687891084577568,0.5694992669113106,-0.022775875342108072,0.012529979951170535,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,INDUSTRY,MH_LEVEL_60D_CENTERED,TOP_3,63,70,-0.007811611639547036,-0.011333481928961109,0.44285714285714284,-0.6492182105768202,0.5161973426408877,-0.03139455682699481,0.015771333547900734,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,INDUSTRY,MH_LEVEL_EQ,TOP_3,10,92,-0.001941668298671683,-0.002529732262623652,0.45652173913043476,-0.5505459944247308,0.5819449389532236,-0.008854078839949268,0.004970742242605901,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,INDUSTRY,MH_LEVEL_EQ,TOP_3,21,87,-0.0015918480738876858,-0.0013048144097749237,0.4827586206896552,-0.264720803813689,0.7912245499424014,-0.013377717747640851,0.01019402159986548,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,INDUSTRY,MH_LEVEL_EQ,TOP_3,42,78,-0.005796287288704506,-0.0021212945286859797,0.47435897435897434,-0.6213416557675137,0.5343748513593763,-0.024080131972954832,0.012487557395545822,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,INDUSTRY,MH_LEVEL_EQ,TOP_3,63,70,-0.011042629327405434,-0.012691521110240966,0.42857142857142855,-0.8168610618680041,0.4140078321180034,-0.03753814586830491,0.01545288721349404,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,INDUSTRY,MH_LEVEL_RECENCY_TILT,TOP_3,10,92,-0.0015964239351058964,-0.002529732262623652,0.45652173913043476,-0.43737833955828914,0.6618369901128307,-0.008750261091342745,0.005557413221130951,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,INDUSTRY,MH_LEVEL_RECENCY_TILT,TOP_3,21,87,-0.0012130910677041623,-0.0013048144097749237,0.4827586206896552,-0.19640211997882667,0.8442954370720553,-0.013318942078496305,0.01089275994308798,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,INDUSTRY,MH_LEVEL_RECENCY_TILT,TOP_3,42,78,-0.005796287288704506,-0.0021212945286859797,0.47435897435897434,-0.6213416557675137,0.5343748513593763,-0.024080131972954832,0.012487557395545822,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,INDUSTRY,MH_LEVEL_RECENCY_TILT,TOP_3,63,70,-0.011042629327405434,-0.012691521110240966,0.42857142857142855,-0.8168610618680041,0.4140078321180034,-0.03753814586830491,0.01545288721349404,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,INDUSTRY,PAIRWISE_MAJORITY_5H,TOP_3,10,92,-0.001941668298671683,-0.002529732262623652,0.45652173913043476,-0.5505459944247308,0.5819449389532236,-0.008854078839949268,0.004970742242605901,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,INDUSTRY,PAIRWISE_MAJORITY_5H,TOP_3,21,87,-0.0015918480738876858,-0.0013048144097749237,0.4827586206896552,-0.264720803813689,0.7912245499424014,-0.013377717747640851,0.01019402159986548,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,INDUSTRY,PAIRWISE_MAJORITY_5H,TOP_3,42,78,-0.005796287288704506,-0.0021212945286859797,0.47435897435897434,-0.6213416557675137,0.5343748513593763,-0.024080131972954832,0.012487557395545822,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,INDUSTRY,PAIRWISE_MAJORITY_5H,TOP_3,63,70,-0.011042629327405434,-0.012691521110240966,0.42857142857142855,-0.8168610618680041,0.4140078321180034,-0.03753814586830491,0.01545288721349404,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,INDUSTRY,RRG_TRANSPARENT_LEVEL,TOP_3,10,125,-0.005150817382486636,-0.004948714217072325,0.416,-1.8052124510171637,0.07104144329972946,-0.01074318771813789,0.000441552953164618,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,INDUSTRY,RRG_TRANSPARENT_LEVEL,TOP_3,21,118,-0.009562615568174579,-0.01021562060683917,0.3728813559322034,-1.7895152795301088,0.07353186897790644,-0.020036056240078523,0.0009108251037293676,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,INDUSTRY,RRG_TRANSPARENT_LEVEL,TOP_3,42,105,-0.018193762098673644,-0.01941007442320286,0.3523809523809524,-1.963662406667703,0.04956925497772761,-0.03635325750664606,-3.4266690701230396e-05,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,INDUSTRY,RRG_TRANSPARENT_LEVEL,TOP_3,63,96,-0.034051781199232474,-0.034611115513663415,0.3020833333333333,-2.0347975354776535,0.041871249165659506,-0.06685124335518944,-0.0012523190432755169,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,INDUSTRY,SHORT_MINUS_LONG_RS,TOP_3,10,92,-0.0014501635124943037,-0.002291556920537452,0.4673913043478261,-0.38756341252572285,0.698339149175769,-0.008783849212235871,0.005883522187247264,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,INDUSTRY,SHORT_MINUS_LONG_RS,TOP_3,21,87,2.6606094717149094e-05,-0.0012872666445090664,0.4942528735632184,0.004227580717574309,0.9966268886635234,-0.012308341691872813,0.012361553881307111,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,INDUSTRY,SHORT_MINUS_LONG_RS,TOP_3,42,78,-0.001798404855374882,-0.0013013341633462128,0.48717948717948717,-0.2083769907957059,0.8349346206931785,-0.018713942087662097,0.015117132376912333,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,INDUSTRY,SHORT_MINUS_LONG_RS,TOP_3,63,70,-0.0006122813085104476,-0.005768410601704577,0.4714285714285714,-0.057785941539157705,0.9539191364925501,-0.021379431260966288,0.02015486864394539,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,SECTOR,ACCEL_FAST_COMPOSITE,TOP_3,10,209,-0.0009011131566350204,0.0009583527420105042,0.5502392344497608,-0.8322832937549817,0.40524905817362633,-0.003023166243909631,0.0012209399306395904,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,SECTOR,ACCEL_FAST_COMPOSITE,TOP_3,21,194,0.0006939664710709303,0.0015580053629563606,0.5360824742268041,0.4312572318604768,0.6662813439401009,-0.0024599500068269407,0.0038478829489688015,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,SECTOR,ACCEL_FAST_COMPOSITE,TOP_3,42,174,-3.506536330259123e-07,0.0009068656567050581,0.5114942528735632,-0.00010754826826187541,0.9999141888973782,-0.006390676624344556,0.006389975317078504,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,SECTOR,ACCEL_FAST_COMPOSITE,TOP_3,63,157,-0.0017706759845170395,-0.005216609070352596,0.445859872611465,-0.34684080966509045,0.7287109163174762,-0.01177659530322258,0.0082352433341885,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,SECTOR,DISCRETE_RECENT_CONSISTENCY,TOP_3,10,242,0.00041289272890509545,0.0009283751191418999,0.5413223140495868,0.3945584882258627,0.6931687545425116,-0.0016381463496641484,0.002463931807474339,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,SECTOR,DISCRETE_RECENT_CONSISTENCY,TOP_3,21,227,0.00035658631749265027,0.0002920352451774022,0.5066079295154186,0.1617263833379495,0.8715213271433186,-0.003964887552388678,0.004678060187373978,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,SECTOR,DISCRETE_RECENT_CONSISTENCY,TOP_3,42,201,-0.0005385886550189884,-0.0003545634191539637,0.4975124378109453,-0.12657882485343533,0.8992737574321873,-0.008878169683215236,0.00780099237317726,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,SECTOR,DISCRETE_RECENT_CONSISTENCY,TOP_3,63,176,-0.0036679076862919375,-0.008778985697360464,0.4034090909090909,-0.6222010448742203,0.5338096790719076,-0.015221997836049089,0.007886182463465213,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,SECTOR,MH_LEVEL_3_6_12_REFERENCE,TOP_3,10,168,-0.0027014272254343025,-0.0030867409087441122,0.39285714285714285,-2.2312780749310446,0.025662715063657467,-0.005074372188321022,-0.00032848226254758323,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,SECTOR,MH_LEVEL_3_6_12_REFERENCE,TOP_3,21,163,-0.005098181059772505,-0.005968773894003521,0.38650306748466257,-2.304050962608227,0.02121978297927001,-0.009434999743898722,-0.0007613623756462882,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,SECTOR,MH_LEVEL_3_6_12_REFERENCE,TOP_3,42,158,-0.011635697121099539,-0.008927488465220124,0.33544303797468356,-3.222111029544478,0.0012724981392436138,-0.018713525005756758,-0.004557869236442319,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,SECTOR,MH_LEVEL_3_6_12_REFERENCE,TOP_3,63,151,-0.01728934580479291,-0.021121391582721527,0.2847682119205298,-3.1303783751003054,0.0017458127559787481,-0.02811439346139352,-0.0064642981481923024,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,SECTOR,MH_LEVEL_60D_CENTERED,TOP_3,10,168,-0.0024177375885131728,-0.0030867409087441122,0.39880952380952384,-1.8438278064444036,0.06520823894283762,-0.0049877598980760714,0.00015228472104972593,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,SECTOR,MH_LEVEL_60D_CENTERED,TOP_3,21,163,-0.004493562291407897,-0.005725453637836608,0.39263803680981596,-1.7992959147432983,0.07197188398056703,-0.009388377080504589,0.00040125249768879507,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,SECTOR,MH_LEVEL_60D_CENTERED,TOP_3,42,159,-0.011341283876315191,-0.009865174515734543,0.33962264150943394,-2.607568370999698,0.009118785769876271,-0.019865895611615753,-0.0028166721410146298,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,SECTOR,MH_LEVEL_60D_CENTERED,TOP_3,63,155,-0.017415833363086067,-0.020966934040944962,0.27741935483870966,-2.9829057630436697,0.0028552589323617016,-0.02885917380491418,-0.005972492921257953,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,SECTOR,MH_LEVEL_EQ,TOP_3,10,168,-0.0031718251426395673,-0.003790915485750279,0.38095238095238093,-2.4762557216901557,0.013276844492455519,-0.0056823344532809655,-0.0006613158319981687,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,SECTOR,MH_LEVEL_EQ,TOP_3,21,163,-0.0055338086157385785,-0.006522554697392824,0.38650306748466257,-2.326836911811404,0.019973947015316282,-0.010195100315697724,-0.0008725169157794335,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,SECTOR,MH_LEVEL_EQ,TOP_3,42,159,-0.012293585550408513,-0.009865174515734543,0.3270440251572327,-3.1994151164192264,0.0013770673152133548,-0.01982464483559115,-0.0047625262652258755,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,SECTOR,MH_LEVEL_EQ,TOP_3,63,155,-0.01787912020099588,-0.020320489605790137,0.2838709677419355,-3.291393344453212,0.0009969241157068728,-0.028525806270368104,-0.007232434131623659,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,SECTOR,MH_LEVEL_RECENCY_TILT,TOP_3,10,168,-0.0023350148843407762,-0.0028681107667798966,0.40476190476190477,-1.7496654248239016,0.08017606312951324,-0.004950683578333227,0.00028065380965167433,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,SECTOR,MH_LEVEL_RECENCY_TILT,TOP_3,21,164,-0.004282499866014093,-0.0058471137659200645,0.3902439024390244,-1.6491734844654795,0.09911209846706741,-0.00937204658759851,0.0008070468555703234,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,SECTOR,MH_LEVEL_RECENCY_TILT,TOP_3,42,160,-0.011003610036502697,-0.009738593929438988,0.33125,-2.56151942766831,0.010421541238839135,-0.019423096977931202,-0.0025841230950741922,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,SECTOR,MH_LEVEL_RECENCY_TILT,TOP_3,63,156,-0.017152317522176917,-0.0189250308179027,0.26282051282051283,-2.8651821664871244,0.004167694131492335,-0.028885576575677006,-0.005419058468676827,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,SECTOR,PAIRWISE_MAJORITY_5H,TOP_3,10,168,-0.0027836931204002365,-0.003790915485750279,0.39285714285714285,-2.097881577921336,0.03591560775279609,-0.0053843824621705874,-0.00018300377862988555,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,SECTOR,PAIRWISE_MAJORITY_5H,TOP_3,21,163,-0.004238155556073665,-0.005364543367310515,0.4110429447852761,-1.6757570148767753,0.09378579697729439,-0.009195098702985407,0.0007187875908380766,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,SECTOR,PAIRWISE_MAJORITY_5H,TOP_3,42,159,-0.012032804891192732,-0.009865174515734543,0.3333333333333333,-2.8887866833761033,0.0038673132564933494,-0.020196739028473118,-0.003868870753912344,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,SECTOR,PAIRWISE_MAJORITY_5H,TOP_3,63,155,-0.018401047957605006,-0.020966934040944962,0.2709677419354839,-3.359777993117975,0.0007800512856367835,-0.029135504623662982,-0.007666591291547032,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,SECTOR,RRG_TRANSPARENT_LEVEL,TOP_3,10,198,-0.0008148420209894175,-0.00041703193369169167,0.494949494949495,-0.7138535627462038,0.4753177346861036,-0.003052080997685387,0.0014223969557065521,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,SECTOR,RRG_TRANSPARENT_LEVEL,TOP_3,21,186,-0.0018983201269770357,-0.0016582001241955968,0.45698924731182794,-0.7945777334915114,0.4268591749652034,-0.006580856426670916,0.0027842161727168442,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,SECTOR,RRG_TRANSPARENT_LEVEL,TOP_3,42,167,-0.006314989554475323,-0.0066947644180588295,0.40119760479041916,-1.4936034167631276,0.13527930587077674,-0.014601762301916878,0.001971783192966231,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,SECTOR,RRG_TRANSPARENT_LEVEL,TOP_3,63,153,-0.009156766747833688,-0.010693372299557247,0.35947712418300654,-1.5552982403591544,0.11987505625354174,-0.020695989627969927,0.0023824561323025524,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,SECTOR,SHORT_MINUS_LONG_RS,TOP_3,10,168,-0.0031834071732321396,-0.0028681107667798966,0.3869047619047619,-2.3060777031833113,0.021106290933879973,-0.005889024333941267,-0.0004777900125230131,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,SECTOR,SHORT_MINUS_LONG_RS,TOP_3,21,162,-0.005005552164119048,-0.0066047709663897836,0.4012345679012346,-2.0193152399234893,0.043454464889526985,-0.009863982274705241,-0.00014712205353285563,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,SECTOR,SHORT_MINUS_LONG_RS,TOP_3,42,156,-0.011074299287873618,-0.010645420194497823,0.3333333333333333,-2.3204577973101195,0.02031612539059273,-0.020428155144856068,-0.0017204434308911668,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,SECTOR,SHORT_MINUS_LONG_RS,TOP_3,63,149,-0.018362049939034696,-0.020856399535001957,0.2751677852348993,-2.805886824082766,0.005017831309051438,-0.03118828236364382,-0.005535817514425568,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,THEME,ACCEL_FAST_COMPOSITE,TOP_3,10,120,-0.0018488947030344668,-3.571539175273308e-05,0.49166666666666664,-1.428038310291505,0.1532808319507523,-0.004386478606098464,0.0006886892000295308,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,THEME,ACCEL_FAST_COMPOSITE,TOP_3,21,110,-0.0038331140416833025,-0.001505776468550879,0.44545454545454544,-1.6317113295332684,0.10274031222938833,-0.008437338658106707,0.0007711105747401025,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,THEME,ACCEL_FAST_COMPOSITE,TOP_3,42,94,-0.007471385950767302,-0.0023851959004639878,0.43617021276595747,-1.7858812219304994,0.07411849202019076,-0.015671061941689584,0.0007282900401549795,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,THEME,ACCEL_FAST_COMPOSITE,TOP_3,63,77,-0.009164813280793408,-0.007884842597152053,0.42857142857142855,-1.4235261456169115,0.154583688309675,-0.02178327063101298,0.0034536440694261632,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,THEME,DISCRETE_RECENT_CONSISTENCY,TOP_3,10,170,-6.359888917049345e-06,0.0006833255221909695,0.5411764705882353,-0.005793821216730814,0.9953772253662967,-0.0021578162001847406,0.002145096422350642,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,THEME,DISCRETE_RECENT_CONSISTENCY,TOP_3,21,157,0.0001461747720172668,0.0005814662313796681,0.5286624203821656,0.06521309974038071,0.9480043312469859,-0.004247072746391888,0.004539422290426421,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,THEME,DISCRETE_RECENT_CONSISTENCY,TOP_3,42,137,-0.0030712581286018678,0.00029085016849972334,0.5109489051094891,-0.7467890555764316,0.45519090299427356,-0.011131841333907645,0.00498932507670391,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,THEME,DISCRETE_RECENT_CONSISTENCY,TOP_3,63,118,-0.0071173517514727105,-0.003033893444368163,0.4576271186440678,-1.1377414801228243,0.2552284472512387,-0.01937826808607242,0.005143564583126999,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,10,33,0.001208451763986873,0.0024233765055268197,0.6060606060606061,0.722336086685434,0.4700878713524632,-0.002070523187045336,0.004487426715019082,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,21,30,0.0020527063829273162,0.0013369125706944596,0.6,0.8679157215977509,0.3854404716563419,-0.0025828019749195,0.006688214740774133,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,42,26,0.0033041853098051068,0.0035888324385694448,0.7692307692307693,2.8562462173687293,0.004286825563108227,0.0010368442920442788,0.005571526327565935,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
PRE_2020,,2019-12-31,THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,63,22,0.006273428097307213,0.006804045583454377,0.7727272727272727,4.397222496043125,1.096449336589751e-05,0.0034771872563244904,0.009069668938289935,CONTEMPORANEOUS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
