evaluation_id,signal_id,signal_family,signal_role,registry_class,universe_id,primary_decision_universe,cohort_id,ranking_mode,frequency_id,forward_horizon_sessions,authorised_family_count,scheduled_observation_dates,overlapping_forward_returns,historical_eligibility_warning,status,spread_observation_count,spread_mean,spread_median,spread_standard_deviation,spread_information_ratio,spread_positive_frequency,spread_hac_lag,spread_hac_standard_error,spread_hac_t_statistic,spread_hac_p_value,spread_confidence_interval_low,spread_confidence_interval_high,mean_monotonicity_score,strict_monotonicity_frequency,benchmark_id
A3EVAL-FFABEC0FDA12EA49,MOM_252,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,63,38,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,61,0.009553633766341314,0.008857131510947209,0.04905375991305963,0.19475844019446592,0.5737704918032787,2,0.00829777779810623,1.1513484692879705,0.2495889043910574,-0.0067097118696629685,0.025816979402345598,0.5245901639344263,0.08196721311475409,GLOBAL_ALL_WORLD
A3EVAL-8A9EE9CB4D66C566,MOM_252,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,126,38,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,58,0.014368151011503889,0.0005751834582843635,0.07867138547832266,0.18263503209134319,0.5172413793103449,5,0.018630933103812926,0.7711986797141881,0.4405891766632367,-0.02214780687034449,0.05088410889335227,0.5431034482758621,0.13793103448275862,GLOBAL_ALL_WORLD
A3EVAL-62487E2D5C7862F0,MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,1,38,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,280,0.0005051720364668947,0.0008225737113496758,0.007546562194666374,0.06694068417324266,0.5392857142857143,1,0.0004647951235433516,1.0868703454023592,0.27709411358848257,-0.0004058096658679193,0.001416153738801709,0.5071428571428571,0.10357142857142858,GLOBAL_ALL_WORLD
A3EVAL-7DEFABC9EB501220,MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,5,38,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,279,0.0006886248628252424,-7.643984810102103e-05,0.018092548472018896,0.03806124183612043,0.4946236559139785,1,0.0010216494728776933,0.6740324163096604,0.5002907048139842,-0.0013137713088393673,0.002691021034489852,0.5053763440860215,0.1003584229390681,GLOBAL_ALL_WORLD
A3EVAL-4822081C221CF62B,MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,21,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,276,0.004880929214198637,0.004894068842605206,0.033717552829811176,0.1447592961101018,0.5398550724637681,4,0.003407670750727624,1.4323359183560898,0.1520477083479162,-0.0017979827283980737,0.011559841156795349,0.5117753623188406,0.10869565217391304,GLOBAL_ALL_WORLD
A3EVAL-96544A6B49F51409,MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,42,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,272,0.008994513506007516,0.00678811294931873,0.04544673325944803,0.1979133121551179,0.5735294117647058,8,0.0060626261842099145,1.4836002142823337,0.13791501252015825,-0.0028880154667734106,0.020877042478788445,0.546875,0.15441176470588236,GLOBAL_ALL_WORLD
A3EVAL-1EFF9B1B1463AEA4,MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,63,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,267,0.012300145191340903,0.014343758779164446,0.05387947651971801,0.22828999065793595,0.550561797752809,12,0.008663543126694444,1.4197592153077903,0.1556777922662399,-0.004680087315489738,0.029280377698171545,0.5711610486891385,0.1760299625468165,GLOBAL_ALL_WORLD
A3EVAL-0EF2DFC93511D522,MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,126,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,254,0.01047504372797913,0.0008069640690063565,0.08085398538880868,0.12955506989058108,0.5078740157480315,25,0.018991586452251203,0.5515623328422598,0.5812482493823851,-0.02674778172771205,0.04769786918367031,0.5255905511811023,0.13385826771653545,GLOBAL_ALL_WORLD
A3EVAL-53C9B7031CEAC8F6,MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,1,38,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,64,0.0003483588095572572,0.001309316636847635,0.00961478932733616,0.03623155928823375,0.515625,1,0.0012283091733320548,0.28360840830672823,0.7767104926991335,-0.002059082932053737,0.0027558005511682513,0.5546875,0.171875,GLOBAL_ALL_WORLD
A3EVAL-1B1AC16720CA053A,MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,5,38,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,64,0.0024847807628744305,0.0014069766359320066,0.019666155191651758,0.12634807051300068,0.546875,1,0.0024819396548855276,1.0011447127585518,0.3167568509822636,-0.0023797315725029747,0.007349293098251835,0.546875,0.125,GLOBAL_ALL_WORLD
A3EVAL-C5D8EDC1CF67DBAE,MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,21,38,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,63,0.003532227309071247,0.008496460925999177,0.028828798870601878,0.12252426210768116,0.5873015873015873,1,0.0036149018576840785,0.977129517793936,0.3285050360331774,-0.003552850139636483,0.010617304757778978,0.5198412698412699,0.09523809523809523,GLOBAL_ALL_WORLD
A3EVAL-BFAC931D0B45A6CF,MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,42,38,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,62,0.007066795656408509,0.007685310032830521,0.0416906427486492,0.16950555785416566,0.5645161290322581,1,0.005986875467763176,1.1803812680688368,0.23784860870518576,-0.004667264640333706,0.018800855953150723,0.5564516129032258,0.14516129032258066,GLOBAL_ALL_WORLD
A3EVAL-C8CD9AD1BA08D7BD,MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,63,38,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,61,0.010849350851749604,0.011995511576837503,0.04817017815189825,0.22522961857308516,0.5737704918032787,2,0.008053791891678382,1.3471109010104603,0.177944517799957,-0.004935791194920736,0.026634492898419945,0.5655737704918032,0.13114754098360656,GLOBAL_ALL_WORLD
A3EVAL-93D2C35295FADA08,MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,126,38,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,58,0.010069465223658158,0.003248981887353031,0.07040324350889558,0.14302558691611789,0.5344827586206896,5,0.016216376895729356,0.6209442027898345,0.534636336120244,-0.021714049451698827,0.04185297989901514,0.5474137931034483,0.13793103448275862,GLOBAL_ALL_WORLD
A3EVAL-12F274016F379A54,MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,1,38,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,405,-0.0006582330009462076,-0.0005667350482240208,0.009202327708931302,-0.07152896764449725,0.4666666666666667,1,0.0004508859134031482,-1.4598659691496398,0.1443269136472774,-0.0015419531523528237,0.00022548715046040858,0.4858024691358025,0.08641975308641975,GLOBAL_ALL_WORLD
A3EVAL-FBBC1D72B33A8D34,MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,5,38,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,397,-0.0012850582916488806,-0.0013105984878343715,0.02074133445104242,-0.06195639411158022,0.46851385390428213,1,0.0009831726797216254,-1.3070524823907137,0.1911948878108629,-0.003212041334487,0.0006419247511892387,0.5012594458438288,0.11335012594458438,GLOBAL_ALL_WORLD
A3EVAL-AB88228426ACF58D,MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,21,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,368,-0.001000389934499746,-0.0010664427589822671,0.0344837103223616,-0.02901050742938832,0.4891304347826087,4,0.0026919541735905207,-0.3716222008212825,0.710174157215427,-0.0062765231627694516,0.00427574329376996,0.5074728260869565,0.11141304347826086,GLOBAL_ALL_WORLD
A3EVAL-F95DA4A3363532D9,MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,42,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,334,0.002397372099349967,-0.0030360704043709066,0.04681400119760141,0.05121057884436506,0.47305389221556887,8,0.005259950315700883,0.4557784685140167,0.6485492888347653,-0.00791194107989385,0.012706685278593786,0.5366766467065869,0.1347305389221557,GLOBAL_ALL_WORLD
A3EVAL-1B014F56CCCA3C68,MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,63,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,319,0.004765952375910856,0.0033806052917467987,0.05447325040676225,0.08749160992455143,0.5203761755485894,12,0.0073627528015904435,0.647305770591857,0.5174340675221015,-0.009664777942277797,0.019196682694099507,0.5376175548589341,0.13166144200626959,GLOBAL_ALL_WORLD
A3EVAL-39F10F9A0A791815,MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,126,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,306,0.007331788827318965,0.008675903103555403,0.08418012688900792,0.08709643354405938,0.5359477124183006,25,0.012760809147271259,0.5745551667377438,0.5655921806088623,-0.017678937514921982,0.03234251516955991,0.5310457516339869,0.13071895424836602,GLOBAL_ALL_WORLD
A3EVAL-24EF2F7D55E1BBC9,MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,1,38,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,96,0.0008248348396078298,0.0002610745742239205,0.010536908951062983,0.07828053212176792,0.5104166666666666,1,0.0010156185705845918,0.8121502141626392,0.41670544291345823,-0.0011657409807680208,0.0028154106599836805,0.5234375,0.11458333333333333,GLOBAL_ALL_WORLD
A3EVAL-87269FEF4D804752,MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,5,38,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,91,0.0015851606660286035,0.0002904453663282857,0.018869366118538497,0.08400709679755687,0.5274725274725275,1,0.0017775553651236558,0.8917644407201526,0.3725192051512025,-0.0018987838301397074,0.005069105162196915,0.521978021978022,0.10989010989010989,GLOBAL_ALL_WORLD
A3EVAL-A5DE113D7BE15F17,MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,21,38,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,88,0.0001921710750231176,0.0014662762759402894,0.034047911929756085,0.005644136868645098,0.5227272727272727,1,0.003588637486062743,0.05354987116125714,0.9572937961801318,-0.006841429151230219,0.007225771301276454,0.5369318181818182,0.14772727272727273,GLOBAL_ALL_WORLD
A3EVAL-64D2D1131B301DAD,MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,42,38,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,81,0.005529493084586614,-0.0007829732145199358,0.04242957832794758,0.1303216600892882,0.49382716049382713,1,0.00526082583394192,1.0510694060448267,0.2932267140853918,-0.004781536078877444,0.015840522248050673,0.5277777777777778,0.12345679012345678,GLOBAL_ALL_WORLD
A3EVAL-1962342FF91A1C5D,MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,63,38,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,73,0.011059733157170416,0.0011089408900848904,0.046261733264056956,0.23906871569300395,0.5205479452054794,2,0.006689267819778854,1.6533548147779273,0.09825867318899677,-0.0020509908525389066,0.02417045716687974,0.523972602739726,0.136986301369863,GLOBAL_ALL_WORLD
A3EVAL-0CD18B8FFAB21575,MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,126,38,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,70,0.012811019881192376,0.01021363773188042,0.0726376320457236,0.1763689085173943,0.5714285714285714,5,0.013470818768927915,0.951020134777743,0.34159415484072875,-0.013591299748172525,0.03921333951055728,0.5571428571428572,0.15714285714285714,GLOBAL_ALL_WORLD
A3EVAL-EE3F39F26AFE46D1,MULTI_Z_63_126_252,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,1,38,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,280,-0.00021841106844292267,-0.0004389032505953499,0.007953301060320864,-0.027461687516467683,0.48214285714285715,1,0.00048573245585806,-0.44965302567046583,0.652960647305915,-0.001170429188046912,0.0007336070511610665,0.5,0.10714285714285714,GLOBAL_ALL_WORLD
A3EVAL-74714CE60950FAC0,MULTI_Z_63_126_252,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,5,38,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,279,0.0005067784077740466,-0.0003050558490614525,0.01885043514825431,0.02688417555289051,0.4946236559139785,1,0.00108044990948943,0.46904387082000526,0.6390382780861343,-0.0016108645019247973,0.0026244213174728905,0.5,0.1039426523297491,GLOBAL_ALL_WORLD
A3EVAL-101F61401DB98774,MULTI_Z_63_126_252,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,21,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,276,0.005845879811454852,0.004285887486923296,0.03152869675808052,0.18541457188383806,0.5942028985507246,4,0.003016542758731801,1.9379403108187818,0.0526305051957489,-6.643535348457592e-05,0.011758194976394281,0.5235507246376812,0.10507246376811594,GLOBAL_ALL_WORLD
A3EVAL-DB622CB28EC30DBA,MULTI_Z_63_126_252,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,42,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,272,0.010596454458046398,0.008793227175744251,0.04501662880340545,0.23538978239180783,0.5698529411764706,8,0.0058724958595769506,1.8044209330119063,0.0711653439067287,-0.0009134259260850115,0.022106334842177805,0.5358455882352942,0.13970588235294118,GLOBAL_ALL_WORLD
A3EVAL-81BB29320491E1A1,MULTI_Z_63_126_252,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,63,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,267,0.016803151408825746,0.017546600774578945,0.05513093391057729,0.3047862645693715,0.6067415730337079,12,0.008580039694567543,1.9584001947525569,0.050183071943867875,-1.3417378450685663e-05,0.03361972019610218,0.5646067415730337,0.149812734082397,GLOBAL_ALL_WORLD
A3EVAL-A5567EEEB2F652AC,MULTI_Z_63_126_252,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,126,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,254,0.023381306468981768,0.020851976466808232,0.08121817565874227,0.2878826848712283,0.5984251968503937,25,0.017134254536049318,1.3645943230146997,0.17238059004567474,-0.010201215323616945,0.05696382826158048,0.5836614173228346,0.18110236220472442,GLOBAL_ALL_WORLD
A3EVAL-1654E4B27ED78BFE,MULTI_Z_63_126_252,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,1,38,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,64,0.0007236808773898964,-0.0002228573137066464,0.0096017420422767,0.07536974792735654,0.5,1,0.0011322160897782616,0.6391720484484772,0.5227110135732747,-0.0014954218812922647,0.0029427836360720575,0.48828125,0.09375,GLOBAL_ALL_WORLD
A3EVAL-E226B8BD6CE815B5,MULTI_Z_63_126_252,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,5,38,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,64,0.0021077744040694955,-0.0003036813169481115,0.019006935512413888,0.11089501527970447,0.484375,1,0.001947315994335329,1.082399780108074,0.2790749259601374,-0.0017088948113465532,0.005924443619485544,0.54296875,0.125,GLOBAL_ALL_WORLD
A3EVAL-4F6E7FD6C184E1CB,MULTI_Z_63_126_252,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,21,38,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,63,0.004904803633854854,0.007750198732788851,0.029791853771648103,0.1646357313462175,0.5555555555555556,1,0.003520296741298254,1.3932926665852623,0.1635313073374095,-0.00199485119398344,0.01180445846169315,0.5317460317460317,0.12698412698412698,GLOBAL_ALL_WORLD
A3EVAL-FA29FB66FC554B20,MULTI_Z_63_126_252,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,42,38,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,62,0.011098655263017159,0.005316323383772248,0.04024452839706896,0.2757804776220333,0.5645161290322581,1,0.0059140706594806025,1.8766524619088483,0.060565742050035475,-0.0004927102315898674,0.022690020757624184,0.5282258064516129,0.0967741935483871,GLOBAL_ALL_WORLD
A3EVAL-1F77B0888ECE70FC,MULTI_Z_63_126_252,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,63,38,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,61,0.017716615564085134,0.018190457237534798,0.04782724475617982,0.3704293578775714,0.639344262295082,2,0.008017764752528207,2.209670165054248,0.02712806180217522,0.002002085412615151,0.03343114571555512,0.5819672131147541,0.13114754098360656,GLOBAL_ALL_WORLD
A3EVAL-3B374D060DE6C596,MULTI_Z_63_126_252,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,126,38,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,58,0.02486663875220403,0.01575451134010819,0.07577649577592754,0.32815767603895446,0.603448275862069,5,0.017368942805596095,1.4316725566159534,0.152237553936672,-0.009175863596300397,0.05890914110070846,0.5818965517241379,0.15517241379310345,GLOBAL_ALL_WORLD
A3EVAL-E81FBA488CB0D4FF,ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,1,38,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,513,-0.000875686063182335,-0.00044574392227176435,0.010000385987476766,-0.08756522641015405,0.4775828460038986,1,0.00041961687383186954,-2.0868704711174257,0.03689984478098281,-0.0016981200231980871,-5.325210316658286e-05,0.4775828460038986,0.4775828460038986,GLOBAL_ALL_WORLD
A3EVAL-4566B66DA0EAA6A6,ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,5,38,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,504,-0.0003996862902171432,-0.0006805667287569186,0.021501200640836802,-0.0185890219292232,0.4801587301587302,1,0.000918043731648294,-0.4353673756908396,0.6632957869599718,-0.0021990189404805537,0.0013996463600462672,0.4801587301587302,0.4801587301587302,GLOBAL_ALL_WORLD
A3EVAL-7A35EA7275481C1B,ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,21,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,470,-0.0016700485334406102,-0.003178080924849021,0.035941769154839806,-0.04646539590875222,0.4574468085106383,4,0.00257664771444904,-0.6481477945454075,0.5168893637551477,-0.006720185254608173,0.003380088187726953,0.4574468085106383,0.4574468085106383,GLOBAL_ALL_WORLD
A3EVAL-5AEBF2C05B04E171,ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,42,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,432,0.001731043018424842,0.00047408689803680494,0.0489346505126814,0.03537458631642301,0.5046296296296297,8,0.004859682759880939,0.35620494257679736,0.7216870907487152,-0.007793760167232011,0.011255846204081694,0.5046296296296297,0.5046296296296297,GLOBAL_ALL_WORLD
A3EVAL-B671191320C185E3,ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,63,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,414,0.004781687434370483,0.0044615532586770364,0.05739461321777655,0.08331247770983279,0.5314009661835749,12,0.006834038790674299,0.699686902698819,0.4841228575993166,-0.008612782464300809,0.018176157333041773,0.5314009661835749,0.5314009661835749,GLOBAL_ALL_WORLD
A3EVAL-35C70C891400D9E1,ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,126,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,398,0.011200326114913312,0.01163667662920077,0.07866390682181944,0.14238202204071837,0.5577889447236181,25,0.013056006371308233,0.8578676967810809,0.3909655233379806,-0.014388976154776304,0.036789628384602924,0.5577889447236181,0.5577889447236181,GLOBAL_ALL_WORLD
A3EVAL-C95582EEB6F1D3D6,ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,1,38,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,122,0.00020353962558478496,0.0005381110033592794,0.010177964213033885,0.01999806850609009,0.5491803278688525,1,0.0008964349206027939,0.22705454786156465,0.8203813265580381,-0.001553440533280714,0.001960519784450284,0.5491803278688525,0.5491803278688525,GLOBAL_ALL_WORLD
A3EVAL-440688CD5752C8C1,ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,5,38,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,118,0.0025025767525936665,0.0015644717174585245,0.020481842192582443,0.12218513984547648,0.559322033898305,1,0.0019332572623858863,1.2944871855829303,0.1954971927511221,-0.001286537854533172,0.006291691359720505,0.559322033898305,0.559322033898305,GLOBAL_ALL_WORLD
A3EVAL-F3504F2EC000E5A7,ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,21,38,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,114,-0.001669259644496363,-0.00022876127729856282,0.0360760758425009,-0.046270543719442545,0.5,1,0.0035064276087625706,-0.4760570674052643,0.6340337221569181,-0.008541731472067904,0.005203212183075179,0.5,0.5,GLOBAL_ALL_WORLD
A3EVAL-8C4AA5943538CDDB,ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,42,38,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,106,-0.0005642169351822629,-0.00279217253522711,0.047495889194014825,-0.011879279338839338,0.4528301886792453,1,0.0053561757371412815,-0.10533951141106489,0.9161064117923556,-0.01106212847484645,0.009933694604481924,0.4528301886792453,0.4528301886792453,GLOBAL_ALL_WORLD
A3EVAL-0915B31EDEB7B3DB,ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,63,38,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,96,0.0034832284668236796,0.006239726460195746,0.05838617441268655,0.059658446573386384,0.5416666666666666,2,0.0074438423495909855,0.4679342069912418,0.6398316404012501,-0.011106434444968666,0.018072891378616025,0.5416666666666666,0.5416666666666666,GLOBAL_ALL_WORLD
