signal_id,signal_family,registry_class,cohort_id,frequency_id,forward_horizon_sessions,primary_ic_mean,all_ready_ic_mean,experimental_only_ic_mean,ic_mean_change_with_experimental,primary_spread_mean,all_ready_spread_mean,experimental_only_spread_mean,spread_mean_change_with_experimental,primary_monotonicity,all_ready_monotonicity,experimental_effect,primary_decision_affected,primary_status,all_ready_status,experimental_only_status,historical_eligibility_warning
ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,63,-0.041644510299954425,0.0516817814307904,,0.09332629173074483,0.009068196376073395,0.02034695277023888,,0.011278756394165486,0.5423728813559322,0.5507246376811594,DESTABILISES,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,126,-0.05368895043655457,0.1072202667381985,,0.16090921717475307,0.013990728415145951,0.03823405892959003,,0.024243330514444078,0.5862068965517241,0.6617647058823529,DESTABILISES,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,1,0.03680320681029906,0.017796280557431196,,-0.019006926252867866,8.423290331441333e-06,-3.761059256712404e-05,,-4.603388289856537e-05,0.48854961832061067,0.5015479876160991,WEAKENS,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,5,0.045874071473540716,0.0358908899762306,,-0.009983181497310117,0.0004888766012306424,-0.00015203057230637394,,-0.0006409071735370164,0.5076923076923077,0.525,WEAKENS,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,21,0.02773098870252908,0.038820424105543316,,0.011089435403014235,0.0020634602685460214,0.0012107961025085482,,-0.0008526641660374732,0.49416342412451364,0.5348101265822784,STRENGTHENS,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,42,0.01738148888415589,0.04750342186712505,,0.030121932982969158,0.00571672519990849,0.007559877543812524,,0.0018431523439040344,0.5100401606425703,0.5584415584415584,STRENGTHENS,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,63,-0.00032496451531773565,0.03975601077076749,,0.04008097528608523,0.009108247274992468,0.014145153726093459,,0.005036906451100991,0.5892116182572614,0.61,DESTABILISES,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,126,0.025767639685520517,0.14848316674410256,,0.12271552705858205,0.017471993085822844,0.028013073095590892,,0.010541080009768049,0.6200873362445415,0.6690647482014388,STRENGTHENS,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,1,0.06261219151952653,-0.007168929078290873,,-0.06978112059781741,-0.0002493683021543024,-0.0003839175022422111,,-0.00013454920008790867,0.5166666666666667,0.5342465753424658,DESTABILISES,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,5,0.07181250226722363,0.06815550889306116,,-0.003656993374162476,0.0019523845487437331,0.00256897128287427,,0.0006165867341305371,0.5333333333333333,0.6164383561643836,LEAVES_QUALITATIVELY_UNCHANGED,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,21,-0.00811573650321199,0.019028398696840143,,0.027144135200052134,-0.0009051356685072996,-0.0005033751093468633,,0.0004017605591604363,0.43103448275862066,0.5633802816901409,DESTABILISES,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,42,-0.04041725229140284,0.04130264183213729,,0.08171989412354014,0.005105461517668611,0.01069988648712493,,0.005594424969456319,0.4909090909090909,0.5441176470588235,DESTABILISES,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,63,-0.028956077671552755,0.050811671858840085,,0.07976774953039284,0.01038963712329136,0.018474568118240275,,0.008084930994948916,0.5849056603773585,0.6060606060606061,DESTABILISES,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,126,0.021476034388383053,0.16202417891919174,,0.1405481445308087,0.02016560588993842,0.03556110021917434,,0.015395494329235915,0.6470588235294118,0.7258064516129032,STRENGTHENS,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,1,0.0038554626847586656,-0.02178599254488018,-0.05471432782044176,-0.025641455229638847,-0.0003610809890252279,-0.0006822918876286435,-0.0020732822629768617,-0.0003212108986034156,0.48451327433628316,0.4854721549636804,DESTABILISES,False,TESTED,TESTED,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,5,0.033682236463636064,0.013138121838671427,-0.10263901942343975,-0.020544114624964638,0.0008857377681717972,-0.00014522927162341465,-0.007030014463464497,-0.0010309670397952119,0.5022658610271903,0.48518518518518516,WEAKENS,False,TESTED,TESTED,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,21,0.04598105071457394,0.021847474283782656,-0.13681053436441962,-0.02413357643079128,0.004601934706422859,-0.000919931812347484,-0.02871500305576116,-0.005521866518770343,0.528052805280528,0.5139257294429708,WEAKENS,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,42,0.05143297777674793,0.02865306702720479,-0.07049851190476195,-0.022779910749543136,0.01214509920652157,0.0036843797484159514,-0.07809505942248066,-0.008460719458105618,0.5483271375464684,0.5167638483965015,WEAKENS,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,63,0.059886290496998985,0.05574414239221079,,-0.004142148104788197,0.01599216456619549,0.005507265138406618,,-0.010484899427788873,0.5476653696498055,0.525679758308157,LEAVES_QUALITATIVELY_UNCHANGED,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,126,0.07940778562101862,0.12008847605817177,,0.04068069043715315,0.012737890476091697,0.007282983430969715,,-0.005454907045121983,0.5286885245901639,0.557753164556962,STRENGTHENS,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,1,-0.09469144314613741,-0.057853350928902446,0.036825026667232176,0.03683809221723496,-0.0009825125784121457,-0.0021406913868690365,0.0004613103928511745,-0.0011581788084568908,0.4567901234567901,0.42857142857142855,STRENGTHENS,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,5,0.018454269041594272,0.040511812597886866,-0.2512914540816326,0.022057543556292594,0.002383612715941378,-0.0006126405038105983,-0.027364755059320584,-0.002996253219751976,0.506578947368421,0.5053763440860215,STRENGTHENS,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,21,-0.020054151427123672,-0.015510743466081105,-0.12583705357142858,0.004543407961042568,0.0022584889879061847,-0.0032576750424993177,-0.025529849104723046,-0.005516164030405502,0.4726027397260274,0.475,LEAVES_QUALITATIVELY_UNCHANGED,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,42,0.05212436232068522,0.02507437892669795,-0.050037202380952404,-0.027049983393987273,0.00884844715082378,0.0019067916986334524,-0.06888378937719646,-0.0069416554521903266,0.5416666666666666,0.5060240963855421,WEAKENS,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,63,0.06745637784011324,0.05735046773541319,,-0.01010591010470005,0.017536771812222622,0.004401046980382521,,-0.013135724831840102,0.5466101694915254,0.5032894736842105,WEAKENS,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,126,0.08272643115732281,0.1315322942573474,,0.04880586310002458,0.009956988697151321,0.008819642448361427,,-0.001137346248789894,0.5044642857142857,0.5381944444444444,STRENGTHENS,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,1,0.021004435322538123,0.006686739555292485,,-0.014317695767245637,-0.0004594346513512181,-0.00010303169229105476,,0.00035640295906016334,0.5,0.5087301587301587,WEAKENS,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,5,0.004558385197134292,0.01706654627645988,,0.012508161079325588,-0.0009635432871733876,0.00023212136880256196,,0.0011956646559759495,0.4902597402597403,0.5087579617834395,STRENGTHENS,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,21,-0.0016814540508653683,0.034367588472947436,,0.0360490425238128,-0.0010465258795002458,0.0008620973359774001,,0.001908623215477646,0.4780701754385965,0.5128617363344051,DESTABILISES,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,42,-0.042229398023096776,0.032137040539450774,,0.07436643856254754,-0.005154456845103114,-3.0604083081646286e-05,,0.0051238527620214675,0.5,0.5456026058631922,DESTABILISES,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,63,-0.049238982567790524,0.030601752264966555,,0.07984073483275708,-0.013338643921830125,-0.0017708626050897793,,0.011567781316740345,0.4840182648401826,0.5256622516556292,DESTABILISES,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,126,-0.08089491857990824,0.08148327211731542,,0.16237819069722365,-0.03763981855086869,-0.011100898392401285,,0.026538920158467406,0.4320388349514563,0.5183566433566433,DESTABILISES,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,1,-0.007201900460160185,-0.020313504355957905,,-0.01311160389579772,0.0005058098237461409,-0.0008127355137723709,,-0.0013185453375185118,0.4669811320754717,0.4722222222222222,WEAKENS,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,5,-0.011679220575138271,0.05630624919899252,,0.0679854697741308,-0.00017420078019133895,0.002792625386736287,,0.002966826166927626,0.4811320754716981,0.5625,DESTABILISES,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,21,-0.019928815943082656,0.02344343482904287,,0.04337225077212553,-0.0029390729829890383,-0.0011659727882060707,,0.0017731001947829676,0.46153846153846156,0.5176056338028169,DESTABILISES,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,42,-0.039737060006994236,0.04470890100339913,,0.08444596101039337,-0.006079810075395721,-0.0016902650823266664,,0.0043895449930690545,0.47058823529411764,0.5214285714285715,DESTABILISES,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,63,-0.09078628143826835,0.02105108136681637,,0.11183736280508472,-0.013473200398735065,-0.0028034001546456393,,0.010669800244089426,0.455,0.5181159420289855,DESTABILISES,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,126,-0.08031240326069586,0.08839304657326208,,0.16870544983395794,-0.035838963054214926,-0.011314989161274217,,0.02452397389294071,0.43617021276595747,0.5461538461538461,DESTABILISES,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,1,0.004256507175847801,-0.0205254484462257,0.0004993668831012619,-0.0247819556220735,-0.00036843575875967333,-0.0006864582502554605,2.3810713429707567e-05,-0.00031802249149578716,0.4927821522309711,0.47172949002217296,DESTABILISES,False,TESTED,TESTED,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,5,0.03090534085763312,0.010869625359026004,0.01236350418424137,-0.020035715498607116,0.00037596563242197777,-0.0002701645603143195,0.0015114233133267927,-0.0006461301927362973,0.5120643431635389,0.494920993227991,WEAKENS,False,TESTED,TESTED,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,21,0.02207011473593511,0.030410518488666397,-0.027712616544421344,0.008340403752731287,0.003473744431628729,0.00039826076540831084,-0.007642161703436502,-0.0030754836662204178,0.5130434782608696,0.49578313253012046,STRENGTHENS,False,TESTED,TESTED,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,42,0.038353430830718675,0.023723538805682207,-0.08106203007518797,-0.014629892025036468,0.00787319704280989,0.0011527331963413444,-0.01625284951413967,-0.006720463846468545,0.5241157556270096,0.4927821522309711,WEAKENS,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,63,0.05962472055154778,0.035179267520000855,0.05412946428571427,-0.024445453031546924,0.01186352902028932,0.0008294000169930186,-0.001482263386571328,-0.011034129003296301,0.5342960288808665,0.5072046109510087,WEAKENS,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,126,0.09917488140484665,0.10456301957828454,,0.00538813817343789,0.015210616323586498,0.0013850324354017917,,-0.013825583888184705,0.5155642023346303,0.52578125,STRENGTHENS,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,1,-0.06937809783908591,-0.05703995747426025,-0.021761940768418964,0.01233814036482566,-0.001026982774344629,-0.0016671316665463592,-0.003035640522612523,-0.0006401488922017301,0.44021739130434784,0.46296296296296297,STRENGTHENS,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,5,0.020784591092154938,0.022165351149195593,-0.12780607922232148,0.0013807600570406552,0.0016552824456791378,-0.0006391933692036037,-0.014081844398625988,-0.0022944758148827414,0.5229885057471264,0.5,LEAVES_QUALITATIVELY_UNCHANGED,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,21,-0.04248455598898809,-0.01149273682776807,-0.05500000000000001,0.030991819161220024,0.00039717395067194445,-0.002853426230508257,0.00780194098450125,-0.0032506001811802017,0.49404761904761907,0.475,STRENGTHENS,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,42,0.023737496739558186,0.025570635427032175,0.14713541666666666,0.001833138687473989,0.00469572031195947,-0.002051904026431889,0.002900142654071694,-0.006747624338391359,0.5098684210526315,0.48641304347826086,LEAVES_QUALITATIVELY_UNCHANGED,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,63,0.04211851292719621,0.022638344203993622,0.09598214285714285,-0.01948016872320259,0.009014449340506147,-0.003789441246213345,0.0275668413243661,-0.01280389058671949,0.5073529411764706,0.5,WEAKENS,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,126,0.10819183025318439,0.1084146927072875,,0.00022286245410310657,0.01725990986516353,0.0010695006755397098,,-0.016190409189623823,0.5169491525423728,0.5171232876712328,LEAVES_QUALITATIVELY_UNCHANGED,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
MOM_147,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,1,0.02068755524974771,-0.006404888850537648,0.07402742346938779,-0.027092444100285357,-0.00024121912797476242,-0.0003511118278305493,0.0022194925013419953,-0.0001098926998557869,0.4975247524752475,0.5006613756613757,DESTABILISES,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
MOM_147,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,5,0.03533528808893982,0.03381278431732222,0.07017081942443404,-0.0015225037716175976,0.000371522392063575,0.0005512644892846386,0.0007254002251181293,0.0001797420972210636,0.49830508474576274,0.5135135135135135,LEAVES_QUALITATIVELY_UNCHANGED,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
MOM_147,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,21,0.03654218955600519,0.04339724528842786,0.01018415178571433,0.00685505573242267,0.004175085191902307,0.0015692862355061138,-0.013528136318421943,-0.002605798956396193,0.5271535580524345,0.5190058479532164,STRENGTHENS,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
MOM_147,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,42,0.040602573844360945,0.055554487740265605,,0.01495191389590466,0.007035569394481547,0.002922232579892332,,-0.004113336814589214,0.5374015748031497,0.5220364741641338,STRENGTHENS,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
MOM_147,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,63,0.046749828840081546,0.0552378591962421,,0.008488030356160553,0.008167278709626883,0.004077737885636964,,-0.00408954082398992,0.5251004016064257,0.5200617283950617,STRENGTHENS,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
MOM_147,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,126,0.037763192411604016,0.08358760701391378,,0.045824414602309765,-0.001905805275704059,-0.0014332401741007147,,0.0004725651016033443,0.486228813559322,0.5353697749196141,STRENGTHENS,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
MOM_147,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,1,-0.08582895593657686,-0.05201621093785436,0.054594494047619076,0.0338127449987225,-0.00046603511610990176,-0.0012214395354870281,0.0018203534651495114,-0.0007554044193771264,0.4513888888888889,0.48314606741573035,STRENGTHENS,False,TESTED,TESTED,INSUFFICIENT_DATE_OBSERVATIONS,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
