candidate_id,control_id,diagnostic,period_start,period_end,months,relative_return,m2_allocation,notes,value,unit,ii_plan,notional_gbp,subscription_treatment
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2019-07-31,3.0,-0.002178672375360069,0.1,Compounded candidate return minus compounded control return,-0.002178672375360069,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2019-08-31,3.0,-0.00228953678198196,0.1,Compounded candidate return minus compounded control return,-0.00228953678198196,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2019-09-30,3.0,-0.0007328230904641853,0.1,Compounded candidate return minus compounded control return,-0.0007328230904641853,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2019-10-31,3.0,0.00016034690006516694,0.1,Compounded candidate return minus compounded control return,0.00016034690006516694,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2019-11-30,3.0,-0.003646255061351411,0.1,Compounded candidate return minus compounded control return,-0.003646255061351411,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2019-12-31,3.0,-0.0002653466784843239,0.1,Compounded candidate return minus compounded control return,-0.0002653466784843239,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2020-01-31,3.0,-0.0047348062857199835,0.1,Compounded candidate return minus compounded control return,-0.0047348062857199835,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2020-02-29,3.0,-0.0019566279207408055,0.1,Compounded candidate return minus compounded control return,-0.0019566279207408055,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2020-03-31,3.0,-0.0004255854154273653,0.1,Compounded candidate return minus compounded control return,-0.0004255854154273653,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2020-04-30,3.0,0.02495218003028754,0.1,Compounded candidate return minus compounded control return,0.02495218003028754,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2020-05-31,3.0,0.010039578740473898,0.1,Compounded candidate return minus compounded control return,0.010039578740473898,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2020-06-30,3.0,0.011957327073844448,0.1,Compounded candidate return minus compounded control return,0.011957327073844448,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2020-07-31,3.0,0.006202576427317474,0.1,Compounded candidate return minus compounded control return,0.006202576427317474,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2020-08-31,3.0,0.00439011133033973,0.1,Compounded candidate return minus compounded control return,0.00439011133033973,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2020-09-30,3.0,0.0015766677529609474,0.1,Compounded candidate return minus compounded control return,0.0015766677529609474,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2020-10-31,3.0,-0.01434927808953712,0.1,Compounded candidate return minus compounded control return,-0.01434927808953712,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2020-11-30,3.0,0.0030522032750022188,0.1,Compounded candidate return minus compounded control return,0.0030522032750022188,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2020-12-31,3.0,0.003080152633038624,0.1,Compounded candidate return minus compounded control return,0.003080152633038624,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2021-01-31,3.0,0.003804347970154165,0.1,Compounded candidate return minus compounded control return,0.003804347970154165,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2021-02-28,3.0,0.009055360150315606,0.1,Compounded candidate return minus compounded control return,0.009055360150315606,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2021-03-31,3.0,0.007534617413945677,0.1,Compounded candidate return minus compounded control return,0.007534617413945677,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2021-04-30,3.0,0.0036143093654963376,0.1,Compounded candidate return minus compounded control return,0.0036143093654963376,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2021-05-31,3.0,-6.211122847799011e-05,0.1,Compounded candidate return minus compounded control return,-6.211122847799011e-05,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2021-06-30,3.0,-0.004575073148017195,0.1,Compounded candidate return minus compounded control return,-0.004575073148017195,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2021-07-31,3.0,-0.007069356377987335,0.1,Compounded candidate return minus compounded control return,-0.007069356377987335,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2021-08-31,3.0,-0.007962330187074596,0.1,Compounded candidate return minus compounded control return,-0.007962330187074596,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2021-09-30,3.0,-0.0015476148176012394,0.1,Compounded candidate return minus compounded control return,-0.0015476148176012394,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2021-10-31,3.0,0.0025462967294751504,0.1,Compounded candidate return minus compounded control return,0.0025462967294751504,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2021-11-30,3.0,0.0008971862634992167,0.1,Compounded candidate return minus compounded control return,0.0008971862634992167,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2021-12-31,3.0,-0.0031217423238070197,0.1,Compounded candidate return minus compounded control return,-0.0031217423238070197,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2022-01-31,3.0,-0.003098627820718791,0.1,Compounded candidate return minus compounded control return,-0.003098627820718791,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2022-02-28,3.0,-0.0017219746511248912,0.1,Compounded candidate return minus compounded control return,-0.0017219746511248912,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2022-03-31,3.0,0.001957762487422854,0.1,Compounded candidate return minus compounded control return,0.001957762487422854,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2022-04-30,3.0,0.0017248218288539174,0.1,Compounded candidate return minus compounded control return,0.0017248218288539174,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2022-05-31,3.0,0.0014663524884894752,0.1,Compounded candidate return minus compounded control return,0.0014663524884894752,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2022-06-30,3.0,-0.004237578676830056,0.1,Compounded candidate return minus compounded control return,-0.004237578676830056,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2022-07-31,3.0,-0.009900909272583136,0.1,Compounded candidate return minus compounded control return,-0.009900909272583136,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2022-08-31,3.0,-0.008315642144132385,0.1,Compounded candidate return minus compounded control return,-0.008315642144132385,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2022-09-30,3.0,-0.00706704229388766,0.1,Compounded candidate return minus compounded control return,-0.00706704229388766,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2022-10-31,3.0,0.0018534251734899643,0.1,Compounded candidate return minus compounded control return,0.0018534251734899643,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2022-11-30,3.0,-0.00037109306366955863,0.1,Compounded candidate return minus compounded control return,-0.00037109306366955863,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2022-12-31,3.0,0.0028652601454681736,0.1,Compounded candidate return minus compounded control return,0.0028652601454681736,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2023-01-31,3.0,-0.0015175502342270608,0.1,Compounded candidate return minus compounded control return,-0.0015175502342270608,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2023-02-28,3.0,-0.0042060329821069775,0.1,Compounded candidate return minus compounded control return,-0.0042060329821069775,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2023-03-31,3.0,-0.004057596051727952,0.1,Compounded candidate return minus compounded control return,-0.004057596051727952,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2023-04-30,3.0,-0.0055553972429556175,0.1,Compounded candidate return minus compounded control return,-0.0055553972429556175,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2023-05-31,3.0,-0.0009868388377389792,0.1,Compounded candidate return minus compounded control return,-0.0009868388377389792,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2023-06-30,3.0,-0.001736884114576176,0.1,Compounded candidate return minus compounded control return,-0.001736884114576176,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2023-07-31,3.0,0.0009237888739570543,0.1,Compounded candidate return minus compounded control return,0.0009237888739570543,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2023-08-31,3.0,-0.002060597133491049,0.1,Compounded candidate return minus compounded control return,-0.002060597133491049,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2023-09-30,3.0,0.0032297605638318405,0.1,Compounded candidate return minus compounded control return,0.0032297605638318405,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2023-10-31,3.0,0.0022225181844720554,0.1,Compounded candidate return minus compounded control return,0.0022225181844720554,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2023-11-30,3.0,0.0031427805503794204,0.1,Compounded candidate return minus compounded control return,0.0031427805503794204,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2023-12-31,3.0,0.0012521057291456916,0.1,Compounded candidate return minus compounded control return,0.0012521057291456916,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2024-01-31,3.0,0.0010931295000073948,0.1,Compounded candidate return minus compounded control return,0.0010931295000073948,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2024-02-29,3.0,-0.0004029836453900426,0.1,Compounded candidate return minus compounded control return,-0.0004029836453900426,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2024-03-31,3.0,-0.002684133048446835,0.1,Compounded candidate return minus compounded control return,-0.002684133048446835,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2024-04-30,3.0,-0.0014550117900571369,0.1,Compounded candidate return minus compounded control return,-0.0014550117900571369,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2024-05-31,3.0,0.002429918830535227,0.1,Compounded candidate return minus compounded control return,0.002429918830535227,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2024-06-30,3.0,-0.0041500093653425996,0.1,Compounded candidate return minus compounded control return,-0.0041500093653425996,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2024-07-31,3.0,-0.003254886585154715,0.1,Compounded candidate return minus compounded control return,-0.003254886585154715,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2024-08-31,3.0,-0.00825252815749633,0.1,Compounded candidate return minus compounded control return,-0.00825252815749633,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2024-09-30,3.0,-0.003120213829120977,0.1,Compounded candidate return minus compounded control return,-0.003120213829120977,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2024-10-31,3.0,-0.0038809589851984683,0.1,Compounded candidate return minus compounded control return,-0.0038809589851984683,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2024-11-30,3.0,-0.001801788979880481,0.1,Compounded candidate return minus compounded control return,-0.001801788979880481,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2024-12-31,3.0,-0.0025962349997190604,0.1,Compounded candidate return minus compounded control return,-0.0025962349997190604,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2025-01-31,3.0,0.0012068940382274906,0.1,Compounded candidate return minus compounded control return,0.0012068940382274906,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2025-02-28,3.0,0.0024666549075800237,0.1,Compounded candidate return minus compounded control return,0.0024666549075800237,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2025-03-31,3.0,0.011237218056771248,0.1,Compounded candidate return minus compounded control return,0.011237218056771248,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2025-04-30,3.0,0.006305382080461941,0.1,Compounded candidate return minus compounded control return,0.006305382080461941,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2025-05-31,3.0,0.004824732728139547,0.1,Compounded candidate return minus compounded control return,0.004824732728139547,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2025-06-30,3.0,-0.0010769408355641996,0.1,Compounded candidate return minus compounded control return,-0.0010769408355641996,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2025-07-31,3.0,-0.0008600493895252193,0.1,Compounded candidate return minus compounded control return,-0.0008600493895252193,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2025-08-31,3.0,0.006145285613907481,0.1,Compounded candidate return minus compounded control return,0.006145285613907481,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2025-09-30,3.0,0.014975366497980369,0.1,Compounded candidate return minus compounded control return,0.014975366497980369,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2025-10-31,3.0,0.017294737964687945,0.1,Compounded candidate return minus compounded control return,0.017294737964687945,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2025-11-30,3.0,0.012430694557161504,0.1,Compounded candidate return minus compounded control return,0.012430694557161504,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2025-12-31,3.0,0.00408575277825407,0.1,Compounded candidate return minus compounded control return,0.00408575277825407,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2026-01-31,3.0,0.011410464593114233,0.1,Compounded candidate return minus compounded control return,0.011410464593114233,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2026-02-28,3.0,0.01602405391802364,0.1,Compounded candidate return minus compounded control return,0.01602405391802364,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2026-03-31,3.0,0.010549523870692412,0.1,Compounded candidate return minus compounded control return,0.010549523870692412,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2026-04-30,3.0,-0.0010232080490970574,0.1,Compounded candidate return minus compounded control return,-0.0010232080490970574,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2026-05-31,3.0,-0.003652430621623015,0.1,Compounded candidate return minus compounded control return,-0.003652430621623015,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2026-06-30,3.0,-0.005526446340238023,0.1,Compounded candidate return minus compounded control return,-0.005526446340238023,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2026-07-31,3.0,-0.008776008789622258,0.1,Compounded candidate return minus compounded control return,-0.008776008789622258,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_3M_RELATIVE_RETURN,,2026-08-31,3.0,-0.006746772616467389,0.1,Compounded candidate return minus compounded control return,-0.006746772616467389,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,ROLLING_6M_RELATIVE_RETURN,,2017-08-31,6.0,0.0005856799584782468,0.1,Compounded candidate return minus compounded control return,0.0005856799584782468,RETURN,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
